Identifier 	SK_SC_1	SK_TC_1	SK_SC_2	SK_TC_2	H3B_Ortho_1	H3B_Ortho_2	H3B_Ortho_3	H3B_SC_1	H3B_SC_2	H3B_TC_1	H3B_TC_2	HCC_06	HCC_07	HCC_08	HCC_09	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HUH7_Ortho_1	HUH7_SC_1	HUH7_SC_2	HUH7_SC_3	HUH7_TC_1	HUH7_TC_2	NNL_01	NNL_02	NNL_03	NNL_04	NNL_05	Cluster_Number	Cluster_Repr	
NM_000402	11.48	30.67	11.05	54.4	40.61	17.38	8.6	10.11	14.59	47.76	41.68	1.98	4.14	1.76	3.17	6.47	1.75	19.91	1.13	1.87	97.75	4.77	6.7	8.72	8.23	11.25	63.2	2.96	1.82	1.9	2.25	0.61	46	11412	
NM_003073	6.61	12.51	6.0	16.36	10.61	8.15	10.96	6.79	6.81	21.36	13.3	1.8	15.59	7.02	11.6	4.71	2.13	9.36	3.19	4.65	14.52	12.98	15.11	21.89	27.21	57.45	33.0	0.88	4.4	0.89	5.08	5.97	46	11412	
NM_012145	11.84	11.06	14.3	14.12	32.13	15.28	19.44	22.55	22.27	42.13	35.83	3.31	5.31	11.4	15.0	8.65	6.1	15.27	12.71	6.94	23.58	11.15	15.44	26.75	25.03	65.96	51.96	1.1	2.05	3.42	4.13	3.07	46	11412	
NM_013402	7.28	28.1	8.25	11.43	31.92	23.69	11.76	23.13	26.14	33.88	47.09	2.68	6.5	13.25	12.58	9.22	3.43	33.82	5.13	1.78	28.27	9.28	10.97	15.55	13.82	32.4	60.11	1.06	1.16	6.95	0.93	1.0	46	11412	
NM_000785	7.2	9.43	7.25	12.88	13.5	10.3	21.59	13.3	14.01	14.08	15.75	7.34	2.59	6.36	4.85	8.8	4.37	7.81	9.73	3.71	16.08	10.17	13.51	24.82	22.02	92.39	22.63	5.46	2.25	2.65	3.63	5.45	46	11412	
NM_004265	6.22	10.08	5.81	22.54	16.93	12.57	18.64	4.96	8.7	8.96	10.96	1.57	6.39	5.82	28.27	30.33	2.88	84.25	1.84	2.38	60.69	11.03	18.79	33.3	31.89	115.62	119.17	1.22	1.36	3.85	0.86	2.03	46	11412	
NM_005915	4.74	8.81	5.37	4.27	17.45	9.01	14.2	16.18	14.81	24.64	22.49	3.32	1.12	6.83	4.12	3.83	3.63	6.78	5.56	1.5	6.93	8.6	10.09	19.17	19.22	53.62	41.26	1.34	1.38	2.37	1.2	4.5	46	11412	
NM_003721	12.37	22.44	13.51	24.32	46.25	38.31	42.46	51.77	45.8	36.37	37.87	5.6	7.18	16.79	11.15	7.83	6.89	17.28	8.17	10.41	8.42	11.41	14.97	23.43	23.8	62.7	56.35	2.79	3.4	4.08	3.03	7.61	46	11412	
NM_001444	14.12	41.25	16.92	57.4	20.04	9.29	44.1	20.96	33.13	20.09	29.23	3.65	2.02	4.47	15.12	5.32	9.72	8.03	6.68	4.11	16.79	13.12	15.47	15.78	16.75	40.9	41.4	2.42	2.28	1.97	3.83	0.59	46	11412	
NM_006114	9.1	18.74	9.19	22.32	31.16	16.46	12.65	5.7	7.61	41.64	21.93	3.14	9.55	5.29	13.99	8.48	1.64	16.18	1.67	24.24	21.57	13.34	23.6	40.72	41.19	31.84	66.73	3.8	7.67	2.18	5.88	3.19	46	11412	
NM_006876	3.27	10.79	2.94	6.57	7.31	7.39	15.16	11.02	12.21	13.96	16.16	3.99	10.36	1.01	17.32	5.7	5.52	6.51	8.81	3.44	9.63	18.4	20.69	38.81	26.49	84.28	62.88	2.27	4.86	5.96	4.39	1.35	46	11412	
NM_004219	23.65	22.42	18.11	28.98	65.65	25.74	36.94	46.07	66.88	60.34	75.96	3.22	1.86	15.97	18.2	19.62	3.48	24.17	5.16	1.94	14.88	58.12	47.93	105.45	85.61	180.48	271.61	1.2	1.7	2.3	0.59	2.8	46	11412	
NM_003129	8.67	20.86	9.82	22.07	16.06	13.84	14.67	17.69	19.34	30.06	33.43	13.7	22.01	25.06	32.57	68.09	13.52	44.28	7.25	2.59	30.52	7.64	11.32	19.65	13.5	38.59	43.03	1.97	3.63	11.26	8.07	2.83	46	11412	
NM_002388	12.04	15.45	11.46	5.9	25.02	14.27	21.65	20.97	27.72	38.6	45.43	1.72	13.59	8.31	20.0	6.43	4.9	6.91	7.94	2.76	26.73	12.64	17.08	27.61	27.39	174.69	77.66	2.86	1.71	1.28	1.6	3.91	46	11412	
NM_001679	9.62	19.16	10.2	13.51	21.05	16.61	28.24	28.38	43.07	22.91	43.97	10.7	23.65	3.75	2.15	5.38	3.96	10.42	5.78	2.44	16.01	8.25	10.78	25.19	19.85	246.47	62.93	1.51	1.23	2.33	1.84	3.62	46	11412	
NM_014614	4.48	5.33	4.44	4.36	19.2	13.53	24.99	21.48	20.23	21.42	26.87	11.59	22.16	8.72	20.75	6.89	6.62	15.55	12.91	10.07	8.72	7.41	7.58	14.27	13.83	61.78	27.93	4.93	10.26	6.64	5.52	6.25	47	14737	
NM_005718	5.1	19.72	7.05	18.0	24.78	13.19	9.79	8.64	7.03	24.67	14.45	8.54	12.99	3.11	4.98	4.69	2.48	9.6	0.3	10.63	51.54	7.82	17.84	33.66	36.66	20.53	71.22	4.21	8.0	1.87	7.22	6.21	47	14737	
NM_000393	27.67	38.75	37.57	68.56	0.4	1.44	1.55	0.95	0.51	26.23	15.48	9.76	6.02	21.0	12.49	9.83	14.99	12.59	16.24	4.28	11.1	24.69	36.34	72.66	66.93	145.88	130.49	2.57	6.01	4.03	1.7	8.12	47	14737	
NM_006048	6.26	11.01	8.59	12.16	11.42	8.88	15.0	13.93	11.16	13.08	14.64	4.86	16.12	10.09	10.09	9.22	6.76	14.11	20.89	12.22	20.1	12.8	19.33	31.12	33.94	46.55	62.33	4.69	6.17	7.81	6.14	7.35	47	14737	
NM_005902	5.62	25.98	9.4	65.25	19.11	19.71	16.2	26.22	24.69	13.79	14.9	25.75	16.11	8.39	11.16	4.22	6.68	19.47	8.39	4.79	8.77	3.0	4.58	6.49	9.08	11.37	9.17	4.57	7.28	4.87	7.25	7.51	47	14737	
NM_002210	6.57	16.86	6.15	19.62	7.09	4.69	10.99	11.91	13.24	17.33	15.38	4.82	4.45	3.74	15.0	7.24	9.28	4.18	28.32	4.36	25.45	4.86	6.33	9.12	10.44	96.78	47.29	1.29	4.24	4.54	2.47	8.45	47	14737	
NM_004419	4.61	10.91	10.17	12.68	2.75	4.21	2.27	1.47	4.5	3.67	11.85	3.8	4.45	5.05	14.08	6.81	6.85	6.45	5.07	1.87	33.24	33.11	34.03	40.29	60.34	98.95	101.07	10.38	10.5	9.12	9.38	15.8	47	14737	
NM_003659	7.21	11.13	6.04	12.96	11.61	8.93	9.93	13.72	14.24	17.06	26.47	7.85	20.71	8.82	18.36	7.61	4.82	8.96	10.54	6.14	19.43	12.33	10.36	25.72	20.06	57.01	21.94	4.29	3.97	4.64	7.37	2.98	47	14737	
NM_000214	2.97	1.2	3.51	2.28	10.04	9.86	4.9	21.92	11.65	18.98	20.54	4.64	3.71	8.7	53.66	3.57	10.22	5.14	19.0	3.91	46.59	2.66	4.56	2.98	2.95	56.75	17.76	0.77	3.98	2.56	1.56	5.44	47	14737	
NM_002856	2.29	4.39	1.8	9.55	5.53	3.73	3.93	1.44	1.55	17.07	1.54	1.77	22.13	3.41	11.87	58.42	2.02	6.31	2.4	15.4	14.61	4.62	8.32	23.62	22.24	5.69	44.26	2.48	8.03	2.12	7.68	5.89	47	14737	
NM_002026	32.09	0.68	20.4	8.24	27.34	22.19	0.98	4.67	8.54	27.44	2.34	2.72	27.51	1.49	5.29	57.9	2.33	12.84	1.41	19.35	141.17	28.35	35.85	19.51	44.41	4.05	37.2	3.84	94.79	6.55	18.05	2.8	47	14737	
NM_014757	9.09	6.44	11.19	10.45	20.01	15.17	19.82	15.57	14.42	13.73	13.07	6.1	10.9	14.45	17.55	8.1	8.09	9.17	10.17	7.42	8.58	8.16	14.76	24.49	24.58	68.34	33.59	5.4	5.97	2.68	4.56	7.08	47	14737	
NM_021058	7.32	12.61	9.36	14.98	3.93	1.43	12.64	1.21	4.72	5.31	5.35	37.96	61.81	8.58	5.97	2.6	3.93	9.97	12.42	4.02	19.75	9.91	11.44	13.32	14.26	9.4	7.07	0.89	3.74	3.17	4.73	1.55	47	14737	
NM_004301	8.84	9.43	9.13	6.99	7.81	6.32	10.21	8.73	10.68	22.91	20.79	11.36	8.63	13.85	11.54	7.12	7.34	9.95	9.58	8.23	18.46	13.58	20.03	31.92	31.38	82.85	65.55	3.46	4.98	4.96	6.08	6.8	47	14737	
NM_000270	8.78	11.55	10.66	8.24	6.75	6.18	5.55	7.66	8.79	13.7	8.83	12.54	2.65	6.6	10.38	7.78	5.45	12.11	4.45	2.77	10.58	5.5	4.37	9.07	8.86	72.19	28.73	6.74	15.26	15.99	7.96	8.45	47	14737	
NM_002473	20.33	41.36	21.79	198.6	14.97	6.62	2.44	1.74	1.75	11.55	2.07	3.33	38.32	2.27	7.97	12.71	1.99	11.69	2.36	23.96	35.82	2.83	9.52	10.77	12.79	3.04	28.08	5.34	21.32	0.44	11.14	7.14	47	14737	
NM_002946	9.31	11.02	8.46	9.71	11.34	6.95	12.81	9.41	12.18	14.91	14.43	3.43	16.18	6.54	4.4	4.39	5.63	12.69	12.19	11.49	22.75	5.59	8.55	16.15	16.89	53.66	35.71	6.12	6.07	6.12	6.79	6.45	47	14737	
NM_018290	8.0	12.03	14.51	15.18	10.99	8.77	8.16	14.65	16.02	15.85	16.05	4.01	21.03	5.41	10.7	11.9	4.93	12.54	13.43	56.07	6.52	5.21	5.47	10.15	10.63	20.03	24.54	5.44	11.6	5.9	5.13	13.06	47	14737	
NM_012250	11.43	43.34	12.96	57.91	3.63	2.69	5.07	6.71	5.2	7.09	9.65	4.25	2.1	6.02	1.58	1.69	4.77	4.45	6.8	8.01	7.3	3.16	3.92	4.26	4.42	18.23	13.44	2.0	5.7	3.76	2.74	7.85	47	14737	
NM_002676	5.04	13.01	4.71	9.53	9.37	11.53	7.89	8.89	10.19	7.4	10.65	10.21	55.45	4.69	11.16	5.92	1.72	2.87	7.29	11.17	9.7	5.11	5.99	10.92	9.15	9.09	11.29	2.43	12.9	6.81	10.08	6.91	47	14737	
NM_001923	4.81	20.81	4.35	14.86	22.89	15.8	13.95	11.77	19.15	15.46	20.6	4.66	14.48	6.46	11.74	6.24	3.82	11.77	5.76	7.01	21.7	15.07	18.79	38.27	34.51	41.65	60.9	3.37	6.95	3.54	3.6	5.44	47	14737	
NM_005180	6.42	8.6	10.48	10.75	8.23	8.96	12.2	10.31	12.74	9.9	9.4	14.07	31.29	13.96	29.6	10.22	9.84	15.75	25.66	17.86	13.91	4.66	4.85	10.9	10.69	59.87	12.92	7.17	10.33	13.89	10.39	6.37	47	14737	
NM_004087	12.64	72.53	12.63	67.31	3.77	5.16	6.73	3.16	8.23	7.68	7.48	1.46	20.25	2.9	8.26	2.64	2.64	6.97	5.97	3.63	8.9	3.64	4.2	8.15	6.78	14.86	14.39	4.46	4.74	3.08	4.8	3.3	47	14737	
NM_004969	3.57	6.35	3.51	6.14	8.5	7.0	12.93	8.62	10.03	7.61	8.7	6.55	4.45	4.93	7.65	5.85	5.68	6.02	3.86	1.34	6.02	2.37	3.96	9.22	7.06	55.84	12.69	3.42	6.11	1.98	4.03	5.26	47	14737	
NM_015480	17.78	17.44	16.96	21.53	1.72	5.86	2.06	1.31	5.48	17.02	10.47	14.02	1.34	3.62	20.06	14.58	6.13	5.35	9.35	9.33	46.99	12.43	16.6	28.16	25.8	55.2	39.49	18.75	17.19	15.65	13.51	7.65	47	14737	
NM_005904	6.77	2.3	5.42	3.44	3.75	2.82	9.25	7.53	3.56	7.37	6.23	2.7	6.32	5.45	18.94	1.73	6.82	8.54	8.61	168.79	10.29	1.71	3.31	3.63	5.06	13.23	8.47	3.21	6.87	15.12	6.39	13.51	47	14737	
NM_000249	5.88	4.53	8.15	6.6	10.92	10.33	15.76	9.93	11.12	14.32	11.29	9.06	3.32	9.92	8.76	7.37	7.16	8.66	7.08	5.88	14.36	7.22	8.93	17.29	17.41	132.94	33.14	5.84	3.83	5.68	7.66	7.37	47	14737	
NM_002647	6.34	9.32	10.95	15.65	8.32	5.93	13.33	10.37	11.94	9.12	11.82	16.6	149.81	11.15	10.99	8.26	6.87	8.99	15.05	10.45	16.17	3.69	4.86	5.61	6.25	11.48	10.69	10.5	6.5	7.9	8.02	7.81	47	14737	
NM_053056	21.8	21.51	18.57	25.35	20.78	12.41	4.26	6.77	12.75	14.3	8.95	6.21	9.91	6.12	8.19	4.39	3.59	5.48	1.98	15.37	14.87	8.25	13.54	24.97	25.24	16.39	58.09	5.55	11.69	4.43	10.74	14.18	47	14737	
NM_001076	0.22	0.3	0.25	0.64	0.6	0.52	1.72	0.22	0.49	0.16	0.62	20.59	148.78	32.97	1.47	339.08	526.03	6.76	240.34	209.1	0.89	0.35	0.17	0.19	0.64	0.25	0.27	333.96	292.18	462.47	138.6	291.14	48	12979	
NM_000065	0.29	0.48	0.56	0.86	0.44	0.32	1.56	0.3	0.92	1.46	1.67	29.64	1.32	6.37	11.92	70.61	70.79	13.23	53.19	161.78	2.97	0.86	1.01	2.93	0.82	0.82	0.48	255.69	243.21	178.29	183.4	172.8	48	12979	
NM_001159	1.94	8.45	2.89	7.19	0.36	0.61	0.49	0.86	0.38	0.56	0.2	329.6	1.02	25.72	11.58	155.18	32.19	107.73	20.38	67.02	1.11	0.6	0.71	1.05	1.46	2.12	0.79	156.36	202.14	169.72	139.65	90.51	48	12979	
NM_005651	7.16	6.83	6.53	9.05	0.87	0.78	0.82	1.07	0.84	0.64	0.84	1.95	2.13	43.28	16.75	48.87	55.75	3.88	46.95	60.91	3.72	0.17	0.33	1.1	0.55	0.34	0.74	258.67	223.04	186.98	206.6	157.67	48	12979	
NM_000507	0.45	1.34	0.22	1.19	0.57	0.38	0.85	0.25	0.52	0.57	1.25	83.55	0.77	16.39	8.91	11.63	28.21	47.58	13.61	123.08	4.19	1.0	1.7	1.81	2.28	2.77	1.47	75.96	279.88	174.68	171.27	97.77	48	12979	
NM_005525	0.5	0.58	0.24	0.74	0.44	0.56	0.74	0.51	0.17	0.49	0.8	246.42	1.15	7.7	0.79	15.15	45.83	2.41	28.09	206.21	0.12	0.14	0.14	0.62	0.27	0.15	0.57	114.4	101.43	140.37	83.27	97.05	48	12979	
NM_000670	0.69	0.55	0.3	0.61	0.62	0.53	1.43	0.69	0.38	0.89	0.75	143.27	1.19	78.91	2.86	398.93	48.59	147.85	26.62	104.78	0.61	0.49	0.44	0.37	0.51	1.48	0.99	525.01	730.47	1023.53	321.53	310.33	48	12979	
NM_000133	0.53	1.01	0.34	0.98	0.41	0.3	0.5	0.7	0.35	0.48	0.23	72.49	0.99	31.47	0.99	48.35	61.11	15.77	94.47	172.26	0.46	0.75	0.34	0.49	0.62	0.94	0.34	260.88	189.38	233.35	182.52	145.92	48	12979	
NM_004391	0.43	0.71	0.3	0.58	0.3	2.67	0.65	0.23	0.27	0.15	0.52	70.13	5.91	8.72	0.71	83.59	42.27	228.83	37.32	192.76	0.55	0.65	0.49	0.39	0.38	0.3	0.5	57.1	143.45	142.98	84.51	119.43	48	12979	
NM_000518	0.31	0.43	0.3	0.44	0.45	0.26	0.6	0.56	0.21	0.13	0.81	56.21	41.71	54.22	28.51	22.0	14.59	74.98	53.98	132.78	24.44	0.16	0.26	0.34	0.49	0.19	0.32	70.08	230.42	36.16	62.21	179.37	48	12979	
NM_017545	0.37	0.24	0.5	0.85	0.17	1.14	1.25	1.51	0.3	0.19	0.55	154.9	0.83	22.85	10.97	86.15	54.56	69.74	24.77	168.44	0.76	0.59	0.38	0.37	0.13	0.24	0.39	100.76	143.01	164.44	110.98	66.8	48	12979	
NM_000766	0.52	0.63	0.26	1.71	0.67	2.2	1.69	0.97	0.85	0.78	0.89	1.05	1.5	3.07	0.8	44.14	17.76	5.52	49.58	388.49	0.7	0.58	0.37	0.7	0.44	0.29	0.34	61.43	193.16	165.65	100.28	58.53	48	12979	
NM_000770	0.52	0.57	0.21	1.09	0.66	0.79	0.32	1.44	0.72	0.31	0.26	1.6	5.86	25.48	3.3	12.29	59.64	96.27	108.09	167.81	0.4	1.05	0.19	0.55	0.2	0.92	0.95	839.96	707.06	549.81	683.19	423.2	48	12979	
NM_003708	0.5	1.06	0.18	0.83	1.02	0.76	0.75	0.67	0.58	0.68	0.53	44.3	0.76	2.47	0.51	56.94	28.84	1.67	15.34	109.57	4.25	0.39	0.86	0.48	0.52	0.38	0.39	97.25	196.92	102.79	215.96	54.25	48	12979	
NM_001737	2.69	0.58	0.33	0.53	1.16	0.38	0.93	0.62	0.78	0.32	0.42	959.21	0.96	47.08	0.24	188.98	504.17	0.99	164.97	574.08	3.75	1.1	0.19	0.17	0.72	0.38	0.35	1473.01	1001.46	639.12	847.12	697.04	48	12979	
NM_001385	0.66	0.99	0.24	1.06	0.25	0.3	0.93	0.62	0.8	0.51	0.21	153.38	1.53	4.32	30.93	92.19	48.26	65.68	13.41	62.35	0.67	0.42	0.32	0.59	0.77	1.92	0.69	43.34	68.66	82.41	47.09	28.99	48	12979	
NM_001846	67.35	42.61	103.38	53.34	0.77	0.15	0.92	0.24	1.26	0.37	1.44	81.83	56.99	51.19	87.98	20.6	53.75	22.97	64.21	18.49	27.55	0.9	0.76	0.9	1.49	1.05	1.21	3.57	5.75	5.95	2.49	35.59	49	8736	
NM_002444	25.3	96.1	39.16	73.84	13.81	12.24	9.0	16.85	18.78	9.34	14.21	7.14	6.64	6.35	11.48	12.87	18.22	17.54	34.85	5.93	28.03	0.4	0.23	0.37	0.33	0.34	0.24	6.85	9.48	2.74	5.2	15.49	49	8736	
NM_003512	8.65	5.68	8.61	15.02	1.1	0.74	5.79	0.35	2.19	2.15	1.39	46.31	64.03	6.76	8.82	3.81	5.2	10.98	11.05	3.48	12.38	2.72	4.85	10.8	7.41	3.67	1.97	3.65	4.77	4.17	3.86	4.34	49	8736	
NM_000389	44.55	136.33	60.38	120.53	0.88	1.18	3.74	1.93	4.31	1.26	2.48	14.84	6.29	26.42	10.5	9.58	26.86	14.15	17.37	6.91	6.56	0.67	0.63	1.36	1.06	17.77	20.26	28.44	9.91	5.76	29.04	28.52	49	8736	
NM_001233	44.24	53.96	49.1	58.61	2.64	4.27	0.85	3.44	2.89	4.13	7.26	3.68	1.08	3.29	21.58	2.91	16.93	11.06	38.81	26.15	3.85	1.18	0.55	1.24	1.35	10.39	4.36	4.73	9.61	7.07	5.94	12.06	49	8736	
NM_003113	21.36	44.05	27.89	60.94	3.41	2.32	0.24	1.37	2.43	2.74	2.04	15.75	19.17	14.76	6.78	16.79	20.02	20.64	17.8	15.41	8.95	0.51	0.93	1.79	2.05	8.81	1.72	7.59	14.83	9.96	12.43	13.38	49	8736	
NM_001175	30.58	20.5	31.08	28.9	0.33	0.37	0.62	0.63	0.57	1.1	0.8	48.57	21.77	36.23	35.29	32.06	44.03	24.24	59.91	23.22	69.53	0.29	0.33	0.35	0.41	1.64	0.45	28.51	26.48	26.23	26.49	42.61	49	8736	
NM_003246	140.52	179.31	172.0	198.89	0.29	0.57	0.7	0.21	0.62	8.65	1.79	7.02	1.58	7.22	20.38	0.52	10.77	7.13	12.23	0.21	17.31	0.79	1.22	0.82	0.74	56.86	1.66	4.86	15.88	12.25	7.98	10.93	49	8736	
NM_005516	8.6	48.43	10.66	21.7	3.91	3.72	1.77	3.33	3.11	3.92	4.54	9.92	32.34	10.12	9.79	15.79	15.37	21.9	12.2	16.03	28.61	0.87	0.87	0.71	1.21	0.75	4.69	10.46	17.99	4.47	9.18	12.73	49	8736	
NM_002089	22.18	213.7	33.31	353.49	6.91	9.7	1.11	19.71	11.82	13.09	22.04	65.72	0.5	3.81	1.99	16.11	26.19	3.8	30.48	2.37	2.64	0.33	0.72	0.18	0.4	23.68	7.7	117.84	42.25	104.2	62.01	19.45	49	8736	
NM_000582	30.73	64.27	19.73	54.6	0.65	0.28	45.37	1.44	2.01	0.5	1.14	170.13	9.16	19.25	208.49	214.4	80.79	207.43	236.03	1.27	1195.94	0.73	0.31	0.88	0.58	23.55	1.32	3.48	7.32	0.92	1.29	27.72	49	8736	
NM_001924	36.95	47.18	21.13	52.52	1.55	1.85	2.12	2.37	2.93	3.61	4.54	59.85	22.91	4.21	7.36	13.29	8.88	16.84	10.42	27.26	5.76	4.88	3.74	4.63	5.47	21.34	9.94	3.01	27.94	24.16	13.13	15.89	49	8736	
NM_002127	19.85	61.72	73.09	62.89	5.65	2.51	0.84	1.02	1.81	11.08	9.59	30.12	22.96	31.1	41.62	116.24	10.7	142.18	85.52	15.97	71.92	1.75	1.23	1.22	0.86	8.72	5.01	49.32	30.97	30.65	44.16	43.14	49	8736	
NM_001753	285.48	348.53	376.21	560.51	4.0	5.27	0.83	5.84	4.25	3.92	6.27	16.45	3.93	8.57	21.19	2.39	11.85	3.58	20.94	14.42	13.12	1.82	2.32	1.09	2.98	17.32	5.39	4.49	8.44	3.9	4.87	12.44	49	8736	
NM_004159	36.27	47.35	33.85	44.67	1.66	1.84	2.33	2.72	1.33	1.31	2.6	10.02	17.26	15.21	3.36	35.55	31.12	34.88	24.62	20.17	11.87	1.23	3.49	4.37	4.76	3.31	1.77	14.88	12.98	15.69	10.39	18.33	49	8736	
NM_002728	12.12	10.38	17.31	5.58	0.27	0.15	0.9	0.47	0.45	19.38	11.65	5.04	0.95	19.21	7.79	7.47	6.91	8.57	13.11	60.77	6.1	1.61	2.78	2.64	4.98	9.72	4.45	10.87	11.25	16.48	14.5	11.16	49	8736	
NM_000409	41.13	3.08	46.65	4.24	16.48	11.7	4.82	11.56	15.46	12.61	6.47	4.94	7.73	4.71	12.02	6.36	3.13	4.83	3.65	12.52	6.9	42.36	59.11	25.59	59.26	10.19	28.0	5.09	11.53	3.44	7.57	4.11	50	20852	
NM_006732	16.24	14.24	11.45	28.8	3.4	2.71	4.24	2.1	3.1	0.5	2.03	2.65	2.21	0.56	2.19	0.92	2.36	0.73	1.24	1.99	1.14	7.14	4.66	1.99	3.83	3.23	4.04	31.89	14.83	8.4	53.9	1.26	50	20852	
NM_004952	40.95	6.97	64.32	6.66	10.48	12.88	4.59	9.49	21.23	5.67	4.58	3.33	2.28	2.35	13.11	3.38	1.36	4.95	4.22	2.79	5.31	80.27	94.85	12.4	71.83	6.34	8.02	3.28	3.95	1.68	2.9	0.5	50	20852	
NM_003765	44.35	10.33	53.13	8.65	10.6	12.43	7.69	11.16	18.31	8.92	11.12	4.12	3.4	9.08	11.61	5.46	6.39	8.02	4.89	8.92	3.3	66.34	122.18	18.23	102.62	5.37	14.65	7.44	6.22	7.26	6.46	3.32	50	20852	
NM_003153	17.79	5.98	38.76	11.89	15.84	16.23	5.61	15.2	34.96	1.53	1.08	7.1	0.84	7.44	22.3	21.25	8.67	10.93	7.91	5.79	8.04	22.44	27.81	10.18	22.54	2.24	5.91	24.73	11.23	29.66	13.95	3.55	50	20852	
NM_004140	76.47	6.71	57.27	5.56	11.87	12.58	12.89	10.68	9.15	7.79	6.16	4.19	1.94	5.76	21.32	7.79	3.67	8.3	9.46	4.75	8.75	52.97	39.43	7.18	13.6	13.74	4.64	7.39	7.97	6.88	6.89	2.73	50	20852	
NM_015898	47.87	5.85	82.43	4.43	11.39	12.22	4.76	10.98	15.74	4.14	5.53	1.73	4.56	7.75	9.51	5.03	3.36	6.25	5.78	6.77	5.88	83.72	130.43	7.17	36.75	3.15	4.05	7.75	5.1	6.03	6.71	6.43	50	20852	
NM_000609	10.86	0.18	11.95	0.54	7.67	9.89	1.25	4.76	6.46	8.21	4.47	1.77	22.57	3.33	17.16	0.86	3.0	1.35	4.81	4.23	6.54	39.51	23.96	1.78	11.95	0.4	0.36	8.19	26.17	5.02	9.05	13.27	50	20852	
NM_020133	836.26	3.82	1170.57	3.06	43.76	196.76	9.99	105.38	273.23	9.07	6.37	24.27	5.12	6.34	71.39	11.21	13.09	14.52	10.84	6.11	20.91	728.27	1299.31	221.97	1259.83	4.62	5.52	38.42	14.53	35.41	17.49	4.77	50	20852	
NM_001326	42.48	8.4	40.06	6.45	10.36	10.86	7.36	10.3	13.24	5.53	6.4	3.88	6.04	5.21	7.52	6.76	2.57	6.74	6.79	3.15	5.2	59.92	40.61	10.68	26.2	6.29	7.48	3.31	1.82	3.75	2.28	3.39	50	20852	
NM_033554	2.34	3.99	0.56	2.15	1.36	0.74	4.69	0.84	0.62	0.69	1.14	2.11	23.49	14.68	12.05	14.13	36.96	7.38	43.11	13.03	39.77	1.0	0.27	2.44	0.35	0.4	0.71	26.99	16.38	18.1	16.9	38.56	51	3243	
NM_001008	0.94	0.88	0.26	0.91	0.41	0.38	0.29	0.69	0.5	0.46	0.65	149.76	136.48	31.68	0.48	157.93	66.87	0.61	0.32	12.66	0.14	0.18	0.26	0.62	0.15	0.2	0.74	79.59	0.6	103.76	1.37	98.65	51	3243	
NM_001078	0.29	0.25	0.7	0.97	8.08	4.48	1.23	1.68	0.96	0.4	1.44	4.22	31.08	16.16	11.15	103.03	33.55	7.81	70.87	33.69	52.07	1.05	1.03	1.23	3.16	0.6	0.43	40.13	33.3	52.8	24.08	32.87	51	3243	
NM_000300	1.05	1.01	0.28	0.86	2.33	0.47	0.88	0.47	0.97	1.01	1.01	420.82	0.88	21.13	0.73	1.49	24.32	1.2	76.91	0.89	50.49	0.15	0.37	0.9	0.47	0.22	0.72	151.27	3.78	6.7	148.63	12.18	51	3243	
NM_002982	0.29	14.45	0.32	57.3	0.38	0.26	1.48	0.65	0.38	0.25	0.73	4.98	2.25	24.65	12.75	3.21	23.3	5.34	127.36	7.4	9.69	0.27	0.15	0.45	0.33	0.39	0.21	28.1	51.27	12.23	18.25	20.14	51	3243	
NM_000491	1.79	0.63	1.71	1.03	1.07	0.14	1.53	2.1	2.24	0.16	0.61	6.96	33.2	16.42	12.99	13.43	33.86	14.33	41.87	21.21	132.69	0.53	2.23	0.75	0.58	0.58	0.15	41.43	42.94	23.02	36.59	28.15	51	3243	
NM_002124	0.37	11.04	0.28	8.52	0.86	1.18	1.0	0.31	0.5	0.44	0.98	13.75	66.38	17.3	21.2	45.99	30.59	10.86	95.01	25.45	64.93	0.23	0.3	1.27	0.39	0.95	0.64	41.61	24.84	20.77	27.1	71.63	51	3243	
NM_002123	0.8	0.5	1.62	0.49	1.56	0.69	3.58	0.49	1.17	0.47	1.02	1.81	34.92	6.01	3.43	21.35	15.81	5.73	20.93	9.71	58.81	1.41	1.24	1.7	1.59	1.3	0.37	9.1	8.2	1.51	5.26	10.77	51	3243	
NM_014266	3.64	3.12	2.59	1.89	1.08	1.38	1.55	0.67	1.63	0.9	1.19	7.05	7.95	16.77	5.75	12.36	18.14	13.57	23.4	8.92	27.93	4.16	2.05	1.71	0.85	0.41	0.37	10.94	8.05	8.24	7.19	14.09	51	3243	
NM_002123	0.49	0.66	0.39	1.11	0.46	0.43	0.72	0.61	0.49	0.49	0.38	6.54	49.76	10.13	14.75	35.83	23.91	8.61	46.51	18.13	152.52	0.28	0.3	0.39	0.42	1.15	0.66	23.56	14.57	2.64	8.41	19.56	51	3243	
NM_000954	0.54	2.22	0.66	3.7	0.55	6.35	3.04	1.53	0.61	0.55	2.85	2.43	0.63	22.19	10.57	0.38	23.52	2.14	49.15	2.62	3.78	0.37	0.42	0.56	0.18	0.38	0.33	6.1	7.98	2.46	0.74	14.98	51	3243	
