RefSeq	Patient 1	Patient 2	Patient 3	Patient 4	Patient 5	Patient 6	Patient 7	Patient 8	Patient 9	Patient 10
NM_027405										
NM_010471										
NM_030727										
NM_029338										
XM_001479899										
NM_015751										
NM_029916										
NM_025973										
NM_001037918										
XM_001471642										
XM_110080										
NM_025435										
NM_172678										
NM_008828										
NM_175015										
NM_172293										
NM_001033343										
NM_009208										
XM_001475849										
NM_178606										
NM_001033795										
NM_009920										
XM_355548										
NM_028618										
XM_111561										
NM_172843										
NM_001077264										
NM_028295										
NM_009842										
NM_016782										
NM_021513										
NM_010880										
XM_993208										
NM_001039532										
NM_001033498										
NM_031256										
NM_008645										
NM_010723										
NM_009613										
NM_145384										
XM_132089										
NM_011942										
NM_080554										
NM_011644										
NM_001013759										
XM_909379										
XM_904402										
NM_001033447										
NM_001025432										
XM_127883										
NM_031871										
NM_009623										
NM_023119										
NM_027973										
XM_916418										
XM_001480171										
NM_001024385										
NM_146200										
NM_145963										
NM_177121										
NM_203660										
NM_022032										
NM_181564										
NM_027353										
NM_178898										
NM_009954										
NM_010217										
NM_176968										
NM_010368										
NM_009472										
NM_016764										
NM_053258										
NM_139064										
NM_029686										
NM_009614										
NM_001033383										
XM_774575										
NM_001008551										
NM_008036										
NM_001038701										
NM_153420										
NM_177919										
NM_007516										
NM_198643										
NM_026388										
NM_178706										
NM_134168										
NM_001105196										
NM_015821										
NM_178053										
NM_033042										
NM_026096										
NM_009919										
NM_146159										
NM_007507										
XM_904193										
NM_001081222										
NM_013457										
NM_172693										
NM_172385										
NM_175000										
NM_147109										
NM_008396										
NM_001081331										
NM_025534										
NM_001076554										
NM_029861										
NM_009264										
NM_029965										
XM_981952										
XM_903598										
XM_714541										
NM_183147										
NM_029631										
NM_001039495										
NM_053069										
NM_009596										
NM_175669										
XM_001481299										
NM_181989										
NM_026274										
NM_027772										
NM_177882										
NM_007665										
NM_016665										
NM_198725										
NM_198724										
XM_919493										
NM_001109628										
NM_001109626										
NM_009546										
NM_016895										
NM_027204										
NM_138583										
NM_031373										
XM_892960										
NM_018734										
NM_054040										
NM_008109										
NM_026555										
NM_146910										
XM_714417										
NM_146344										
NM_008659										
NM_027852										
NM_025762										
NM_028940										
NM_001077694										
NM_145374										
