RefSeq	Patient 1	Patient 2	Patient 3	Patient 4	Patient 5	Patient 6	Patient 7	Patient 8	Patient 9	Patient 10
NM_003302	3.68	7.93	6.33	9.36	3.27	7.91	9.78	8	1.68	1.28
NM_014448	6.25	9.12	5.02	0.1	0.34	4.88	8.35	6.58	8.07	7.79
NM_198120	1.28	8.01	6.03	1.61	6.45	1.62	6.98	7.47	1.75	2.56
NM_001001916	7.75	4.74	2.84	8.6	3.47	4.83	8.04	9.98	7.29	7.18
NM_024501	4.18	6.33	8.75	9.88	0.35	6.57	7.48	3.52	7.31	0.68
NM_003722	0.14	2.11	8.63	9.3	1.25	9.01	4.06	8.51	7.84	7.71
NM_001496	4.7	4.73	1.57	4.63	4.51	2.12	5.8	6.36	7.69	3.98
NM_001242	3.38	1.37	8.66	9.81	4.46	0.86	9.42	3.32	6.56	9.13
NM_017649	5.98	5.66	7.28	4.82	6.45	9.47	7.34	8.56	1.68	5.59
NM_017840	2.49	1.91	2.02	0.78	4.26	3.78	4.58	0.22	7.26	4.62
NM_198406	4.13	0.74	3.01	1.28	0.41	4.51	8.19	5.63	7.89	8.77
NM_152450	2.31	3.14	0.39	5.09	3.08	8.32	3.46	8.54	3.37	0.69
NM_015134	8.56	8.45	8.79	0.37	0.83	0.1	3.83	0.22	5.37	0.73
XM_945035	5.65	7.33	9.44	2.04	2.33	4.36	6.9	7.98	1.15	1.73
XM_945023	9.09	0.38	7.08	5.25	8.2	9.39	7.96	3.59	7.35	6.04
NM_032026	9.82	3.42	1.88	3.49	5.72	5.92	4.47	9.96	4.98	8.85
NM_002574	5.45	4.49	3.19	6.88	8.28	9.83	5.93	9.22	9.8	2.74
NM_214679	1.11	7.21	1.9	7.81	6.74	7.88	1.34	7.77	7.41	3.56
NM_214678	6.18	8.73	4.12	1.76	1.54	9.25	9.73	0.41	5.79	6.95
NM_214677	5.72	4.21	8.4	1.51	3.91	6.7	1.47	9.85	4.03	3.93
NM_214676	5.59	6.86	0.76	8.91	5.73	3.31	2.96	0.47	3.47	6.56
NM_214675	0.53	3.57	2.54	2.88	9.77	9.44	3.32	0.25	3.79	5.54
NM_001098501	6.74	7.01	8.96	3.02	1.29	1.7	8.76	1	7	1.15
NM_001098500	4.86	6.51	8.8	0.01	8.83	1.01	7.65	0.41	3.11	9.3
XM_939712	4.7	1.09	9.98	5.41	7.07	3.08	2.62	5.07	2.44	3.63
NM_005059	5.56	8.84	3.4	1.09	3.17	1.18	0.08	3.73	3.02	8.06
NM_006771	0.73	2.11	5.63	6.88	5.39	7.22	0.4	4.42	5.63	8.05
NM_138933	6.29	5.39	4.24	6.14	2	3.46	6.44	0.1	4.24	6.42
NM_138932	0.43	7.75	3.24	0.82	6.13	1.56	2.22	3.78	4.68	2.98
NM_030582	0.97	3.11	2.2	4.42	4.07	8.17	2.54	3.48	5.15	5.31
NM_001042466	6.52	2.3	2.35	3.67	6.71	6.58	6.68	9.74	1.42	9.88
NM_001042465	4.11	5.69	9.58	0.18	9.4	9.47	2	1.78	6.36	4.27
NM_001077395	7.22	2.23	7.23	4.51	4.41	3.05	0.89	0.06	3.22	3.1
NM_001077394	7.8	0.31	8.38	5.27	3.16	8.2	3.66	7.21	3.17	2.44
NM_000054	1.86	0.42	2.41	8.78	2.87	4.31	0.04	1.75	3.65	1.44
NM_005899	1.4	8.56	5.97	4.39	4.77	9.63	8.37	3.58	0.53	3.78
NM_006261	7.94	2.42	7	4.57	4.41	7.21	7.72	5.72	1.01	0.15
NM_178549	6.56	5.15	3.98	3.41	7.38	6.43	5.85	8.11	1.34	5.42
NM_000922	4.79	9.93	4.64	4.21	9.22	0.49	7.79	6.91	7.09	2.91
NM_001105528	3.92	8.08	4.29	9.39	0.85	6.68	5.06	4.28	2.69	5.74
NM_003690	9.05	7.06	6	4.19	1.64	0.21	0.43	8.33	8.6	0.04
NM_182660	8.92	0.68	7.65	5.49	9.63	5.01	5.97	2.54	4.98	1.68
NM_182659	6.23	1.22	4.68	4.48	3.94	5	8.51	2.82	6.06	6.43
NM_198291	7.61	5.51	4.79	4.57	2.47	0.3	4.26	8.55	3.97	0.77
NM_006353	4.56	8.01	7.08	7.53	1.97	9.37	2.88	0.52	6.12	3.41
NM_001040002	5.32	1.59	1.77	9.73	2.14	4.39	6.47	6.41	3.41	2.47
NM_170750	7.43	8.93	6.67	8.06	8.19	6.23	8.73	8.51	8.94	9.62
NM_032441	0.01	2.5	0.28	4.41	0.24	9.2	8.81	9.74	5.93	6.15
XM_940811	6.43	8.8	3.67	7.54	8.88	2.26	7.81	4.19	0.82	6.03
NM_015551	3.6	7.67	0.79	9.83	9.73	5.48	8.46	8.92	4.73	6.57
NM_001780	5.73	6.71	8.68	5.92	4.15	5.9	0.28	9.59	9.96	0.07
NM_002087	2.02	5.67	4.43	6.46	4.61	5.57	0.77	4.66	4.29	2.59
NM_001042368	4.13	1.24	3.33	2.7	9.5	4.92	1.78	9.18	8.52	2.12
NM_022118	2.47	3.72	7.64	8.94	5.44	7.59	9.04	0.6	6.96	1.22
NM_015133	6.88	2.18	3.23	6.46	3.43	6.58	8.42	5.07	7.4	1.89
NM_175569	8.83	2.32	3.31	8.12	6.57	8	4.4	4.25	0.96	5.75
NM_024420	8.03	2.56	1.03	0.03	8.61	8.77	9.11	4.32	9.98	9.28
NM_198841	7.61	4.29	8.86	3.34	8.83	3.8	8.82	9.49	3.03	9.95
NM_002488	5.12	7.72	7.55	4.25	8.57	1.47	0.84	4.35	5.2	2.17
NM_001032284	8.47	0.31	4.28	0.85	4.74	0.33	1.34	8.1	4.66	2.26
NM_001032283	8.59	7.4	1.06	7.76	2.9	1.97	1.36	2.98	8.18	5.26
NM_001093	1.64	0.02	9.9	7.92	5.27	8.05	7.53	4.09	6.62	2.05
NM_033135	2.58	6	3.86	1.04	4.14	9.8	3.34	9.88	1.02	6.53
NM_181838	5.81	9.63	8.29	2.28	7.31	5.03	2.25	3.04	1.4	8.36
XM_001130754	9.45	0.33	8.28	3.19	8.44	6.26	1.19	1.3	9.79	4.49
NM_020172	4.45	6.43	6.27	9.82	7.01	4.11	3.39	1.63	4.67	7.97
NM_000062	7.22	8.19	4.27	6.67	2.08	4.66	0.62	6.62	1.93	2.14
NM_014810	7.38	2.75	5.28	7.76	2.84	3.47	8.91	7.02	0.81	4.64
NM_001564	1.01	1.58	0.25	3.23	4.39	0.54	9.23	9.75	6.01	3.38
NM_024018	2	8.13	8.9	0.87	1.3	5.15	8.41	3.53	9.02	5.05
NM_001099653	1.3	0.83	9.57	7.16	3.7	0.15	3.97	1.3	3.5	0.39
NM_199173	0.06	8.64	6.25	7.42	6.03	0.74	9.66	8.08	4.62	3.42
NM_001029992	0.92	8.81	6.55	6.36	0.94	0.16	4.38	6.07	3.99	6.73
NM_152629	7.53	2.05	4.25	1.64	7.64	5.15	2.48	4.12	9.55	6.82
NM_001029991	7.67	4.16	1.04	1.99	8.51	1.05	3.92	6.63	8.58	4.19
NM_001102401	5.48	6.81	3.63	3.89	2.9	9.53	7.26	6.59	0.11	0.14
NM_005669	2.85	3.64	6.02	1.37	9.77	9.53	8.96	0.53	2.97	9.29
NM_003549	5.1	3.09	7.71	0.05	6.69	7.27	2.66	5.15	7.52	3.81
NM_001562	5.5	9.31	3.91	8.3	3.15	8.72	6.06	6.33	6.04	6.28
NM_004123	9.29	2.44	9.68	8.91	8.65	1.79	6.77	4.72	3.78	5.32
NM_152226	8.7	0.75	8.51	9.87	6.42	2.75	1.11	4.07	2.26	0.39
NM_152224	1.23	6.02	2.59	4.22	7.3	4.62	6.34	5.92	6	6.35
NM_000989	1.31	8.11	4.11	5.37	3.26	7.37	7.54	9.38	8.07	7.9
NM_175711	2.83	1.99	1.84	2.58	5.92	7.67	2.89	3.25	0.78	2.5
NM_130839	3.7	9.74	0.22	3.17	2.74	2.21	5.38	6.52	2.95	7.58
NM_130838	8.19	0.29	7.34	1.83	6.69	3.95	5.96	4.45	5.47	9.8
NM_016004	1.66	4.32	5.15	0.69	2.49	5.68	7.3	7.49	1.74	8.25
NM_001024209	1.73	2.3	1.26	3.2	1.35	0.99	4.49	0.85	2.93	6.85
NM_000232	5.8	4.58	6.2	5.17	5.52	7.75	4.78	3.95	8.5	9.75
XM_001129462	6.78	2.03	2.69	4.95	1.05	7.15	8.14	1.85	6.94	0.42
NM_207374	0.2	2.62	5.54	4.05	6.09	1.32	5.83	8.95	7.59	9.11
XM_001129946	4.39	1.98	7.27	2.94	8.42	9.72	6.14	6.93	6.68	5
NM_022097	8.42	2.05	2.59	2.87	6.33	5.2	5.67	5.94	3.56	2.46
NM_000515	2.78	8.62	9.39	5.09	0.23	1.12	9.17	8.83	8.61	5.64
XM_001126153	0.21	1.61	5.56	5.21	5.74	4.75	8.39	9.96	8.08	3.36
NM_022784	7.87	2.38	0.87	6.06	4.76	1.46	6.85	7.24	3.35	6.95
NM_152547	7.23	5.04	5.66	4.9	7.24	5.23	2.56	0.46	3.28	3.61
NM_025233	7.42	9.8	9.83	1.88	7.82	9.41	9.01	6.59	0.01	5.5
NM_001085049	5.25	5.14	6.16	3.83	7.6	4.93	5.76	4.26	4.16	1.6
NM_003408	8.24	6.62	5.91	8.13	1.63	5.77	1.79	0.21	9.29	6.99
NM_001777	9.42	7.93	8.73	2.75	9.12	4.56	7.41	0.12	9.03	0.55
NM_016232	6.55	5.96	5.73	0.98	1.3	5.08	9.73	5.56	7.66	1.98
XM_372035	8.3	5.26	2.16	5.56	7.67	6.51	1.45	8.29	3.91	0.41
XM_939772	0.34	6.74	5.28	9.11	0.06	4.72	1.8	6.19	3.02	7.28
XM_927555	4.09	8.01	9.98	2.62	8.94	0.22	2.21	9.69	7.21	8.8
NM_001847	5.97	9.42	3.21	7.54	6.17	7.55	5.38	4.92	2.49	4.6
NM_020070	5.83	3.55	8.91	3	2.96	4.25	9.06	2.78	3.13	7.42
XM_001127080	6.94	1.65	5.99	3.99	8.71	9.76	1.17	0.22	0.18	8.09
NM_017748	1.06	2.5	0.92	7.59	2.87	4.83	8.03	0.07	0.01	8.41
NM_015057	1.33	2.86	2.82	1.31	6.11	2.97	5.12	9.11	9.17	3.71
NM_001031743	6.23	4.09	5.68	2.9	7.36	1.55	7.94	4.94	3.96	3.4
NM_015047	9.76	3.26	9.42	7.46	9.29	7.58	9.14	4.14	2.27	8.8
XM_810662	2.56	8.88	5.4	5.53	3.41	7.59	1.46	5.03	5.17	0.06
NM_005036	7.53	2.2	9.79	8.26	0.62	8.92	5.48	4.33	2.04	1.31
NM_022041	2.59	5.25	1.26	0.04	5.2	5.26	2.04	7.38	3.05	1.3
NM_018404	6.26	8.63	5.63	8.69	6.14	9.81	6.84	1.56	8.12	7.64
NM_033176	5.73	2.49	7.14	0.09	7.31	2.87	1.44	8.78	7.5	1.1
NM_001083885	4.25	9.57	6.41	0.73	7.69	0.93	9.34	4.88	4.79	9.55
NM_001005237	7.99	0.93	6.88	1.89	7.49	0.79	1.34	2.4	1.05	4.49
NM_024022	1.53	7.07	3.34	5.26	2.83	0.62	6.22	2.73	6	0.85
NM_198827	1.03	1.6	9.1	5.68	8.74	8.08	7.48	6.73	1.73	9.97
NM_032949	8.2	3.55	2.42	5.94	3.59	2.11	7.17	1.35	8.64	3.6
NM_015984	5.92	9.05	0.61	8.2	1.25	0.34	2.35	9.66	2.68	5.85
NM_001081450	9.46	3.66	1.7	8.55	5.07	3.28	3.14	2.67	5.29	2.43
NM_004257	0.98	2.16	1.81	1.03	3.82	3.23	6.34	0.18	7.25	9.24
NM_021143	6.13	0.66	6.17	3.41	6.98	5.1	0.74	9.62	0.76	9.21
NM_016539	7.33	6.04	2.57	4.61	9.83	4.74	10	9.91	8.64	9.38
NM_032047	8.21	7.2	7.48	5.93	1.06	8.46	8.9	0.64	0.53	2.84
NM_000803	3.55	0.46	5.99	5.29	4.8	4.51	9.75	6.21	0.78	4.72
NM_178432	2.58	1.18	8.72	8.43	7.43	9.67	5.76	4.17	2.8	0.98
XM_035601	6.45	3.82	3.39	4.07	2.7	4.23	0.69	0.85	9.82	9.83
NM_004501	2.97	8.39	4.72	8.05	3.92	9.07	7.16	6.33	9.8	5.27
NM_021575	9.13	7.14	4.45	9.42	8.73	4.75	5.49	9.73	0.46	2.96
NM_014046	4.74	9.08	5.55	9.62	0.36	0.74	2.15	9.14	3.73	0.24
NM_182511	3.32	5.13	10	7.16	3.98	3.79	8.95	2.52	2.82	2.56
NM_015017	3.22	5.15	4.43	2.04	7.67	4.97	7.7	9.42	7.67	1.76
NM_001470	0.71	8.5	8.76	7.16	6.54	8.29	7.52	4.06	6.22	4.84
NM_053051	9.15	8.68	8.91	0.17	6.94	8.04	8.01	5.3	5.96	9.98
NM_002888	0.16	6.79	0.42	6.02	6.38	4.73	8.87	9.64	7.85	9.84
NM_173560	1.77	1	9.68	4.75	9.4	3.12	5.55	4.13	6.23	3.25
NM_198549	0.48	1.54	1.72	1.47	3.05	1.01	3.13	4.4	5.13	3.69
NM_005127	6.38	0.88	6.1	8.92	3.74	6.28	6.8	4.58	1.82	3.24
NM_001924	1.54	4.26	9.1	2.22	8.69	0.7	4.7	8.26	8.51	2.05
NM_207344	3.04	0.42	7.13	7	6.45	8.6	4.59	9.44	0.3	3.75
NM_080653	3.92	3.09	5.89	7.18	4.35	5.2	2.28	8.91	3.85	4.55
NM_182560	4.13	9.51	0.36	2.26	3.9	5.96	6.74	5.65	1.56	3.34
NM_001999	9.3	9.05	2.75	5.69	2.6	8.41	1.43	0.99	8.42	1.38
NM_012138	9.64	5.58	3.03	7.27	1.66	8.07	3.72	7.69	1.36	5.65
NM_001012716	8.38	9.08	6.77	2.99	1.58	6.89	6.07	0.52	6.35	2.89
NM_024498	7.29	9.98	9.64	7.59	0.09	9.2	2.77	3.4	9.47	5.87
NM_000591	1.17	2.65	6.37	2.54	4.48	8.68	9.93	0.42	7.36	6.5
XM_001127830	9.41	0.68	5.87	8.67	0.32	4.97	3.55	7.25	8.08	2.86
NM_001098509	5.49	3.53	2.06	3.53	3.68	1.31	9.94	4.75	8.11	9.47
NM_020465	7.1	1.7	6.97	0.74	5.73	9.03	2.29	0.08	0.04	2.35
NM_002898	8.87	4.33	7.57	7.22	5.39	8.26	6.69	9.91	3.37	5.29
NM_014407	6.47	5.69	3.87	4.55	7.5	4.55	6.29	4.93	5.36	8.71
NM_139352	3.23	2.36	3.14	4.15	2.71	4.12	3.03	9.7	0.81	1.57
NM_004818	6.19	0.38	0.13	1.83	5.22	3	6.69	9.82	2.01	4.67
NM_014282	4.67	2.89	1.35	0.49	8.56	3.01	5.19	5.57	5.88	1.55
NM_005244	6.78	2.82	9.13	9.44	7.51	8.63	2.77	5.91	1.58	6.29
NM_018649	8.77	1.55	8.86	0.26	2.65	2.67	2.45	3.99	4.81	5.65
NM_001292	1.12	6.72	4.74	4.55	1.26	7.24	5.89	6.42	5.7	1.38
NM_015342	9.75	1.21	3.85	7.49	1.43	7.7	9.93	2.23	1.39	1.56
NM_001109809	7.91	8.69	3.31	9.68	1.38	7.42	7.94	3.73	5.27	8.62
NM_000077	5.86	5.8	0.29	4.17	1.62	7.97	8.03	5.56	9.43	1.62
NM_005710	3.07	6.34	3.85	4.65	5.4	1.49	8.88	4.75	4.21	4.12
NM_003838	1.13	3.83	7.73	1.72	9.04	2.39	5.64	3.14	2.95	0.37
NM_015175	6.58	4.3	9.05	1.34	8.16	6.26	5.55	9.62	5.65	6.46
XM_001126803	2.22	5.02	2.75	4.82	2.34	9.53	6.89	0.05	0.17	4.1
NM_000780	1.29	0.63	8.15	7.74	5.42	7.12	4.51	2.78	0.8	0.22
NM_170693	8.35	5.31	8.73	6.09	7.56	9.38	1.11	3.74	1.88	9.71
NM_005905	2.7	6.56	4.48	6.29	5.39	0.54	0.02	4.45	5.29	7.79
NM_002359	7.67	1.51	4.25	6.66	9.16	3.41	1.31	7.37	2.62	3.46
NM_003920	9.89	9.57	7.83	8.31	6.25	0.08	5.81	2.01	0.38	1.76
NM_001039350	5.73	6.98	1.6	3.29	1.84	9.14	4.62	3.89	5.59	1.54
NM_021242	1.59	4.6	0.14	3.83	3.51	8.6	3.59	6.28	6.47	8.01
NM_182978	4.02	9.08	8.2	0.57	0.15	6.04	2.54	7.65	1.94	5.1
NM_199298	5.03	6.03	4.36	8.98	4.44	7.55	6.05	4.88	4	2.92
NM_199297	1.23	0.18	3.17	1.11	5.16	6.67	7.3	3.97	7.82	3.67
NM_000849	2.4	8.16	4.97	3.56	1.73	2.93	8.62	8.18	8.3	8
NM_006003	2.32	6.01	4	6.57	4.53	6.75	8.82	8.28	3.47	8.79
NM_015423	2.41	2.83	9.54	3.64	9.65	5.35	7.23	4.39	5.18	0.17
NM_174907	1.81	8.84	0.84	2.23	2.06	7.9	2.17	5.43	6.38	0.86
NM_198125	7.81	9.54	6.06	0.1	8.21	8.07	8.77	3.03	1.58	8.25
NM_005021	9.51	4.53	6.51	4.38	5.38	4.38	9.52	4.47	5.22	2.52
NM_032291	0.68	3.17	8.4	9.45	7.44	6.16	8.86	5.34	9.74	6.15
XM_001131707	4.27	5.23	9.93	4.65	5.71	2.61	5.05	7.95	6.93	6.96
NM_021032	2.73	6.89	9.65	8.52	8.09	8.5	2.55	4.17	6.03	4.09
NM_001039613	6.88	3.55	8.54	1.28	2.66	9.16	5.55	5.16	1.75	0.82
NM_199355	8.94	8.13	1.28	5.14	4.27	5.62	0.25	3.52	2.82	8.51
NM_001012276	9.51	9.7	8.78	7.96	5.6	7.13	5.32	0.08	7.61	0.38
NM_024891	5.65	5.1	7.39	1.54	5.31	1.83	8	9.15	6.57	6.48
NM_004456	0.06	4.84	6.01	9.69	5.53	2.86	6.13	9.94	8.52	9.89
NM_153010	9.26	0.91	2.62	5.45	7.03	4.83	5.25	2.31	9	1.95
NM_003453	3.56	3.79	0.7	1.22	6.68	9.25	5.94	2.88	1.84	5.09
NM_153322	5.93	0.65	6.31	3.86	7.15	0.84	4.16	5.5	7.95	1.52
NM_153321	2.33	7.25	6.47	0.1	2.43	6.32	4.13	7.06	3.21	6.07
NM_033025	4.68	7.62	8.43	2.94	5.73	1.64	1.59	6.02	4.79	5.47
XM_936696	2.5	4.95	5.36	5.2	5.31	7.1	9.72	5.11	3.6	7.98
XM_939691	4.55	2.26	9.22	4.92	4.77	5.85	1.03	7.11	3.38	0.17
NM_001014999	5.97	8.25	6.59	0.68	1.14	8.77	6.09	8.81	5.59	5.68
NM_003993	0.85	0.26	4.09	1.3	2.87	6.48	0.83	8.86	5.47	7.69
NM_006478	7.25	8.82	3.7	1.21	0.16	6.39	1.05	1.56	8.67	7.96
NM_006201	3.64	9.76	0.84	7.33	0.3	2.17	7.4	6.17	8.21	9.15
NM_032251	0.74	9.83	1.92	9.6	9.12	6.56	6.63	0.86	5.86	9.45
NM_005589	2.98	5.8	5.31	4.5	2.01	5.53	5.67	5.45	4.26	9.5
NM_001033032	5.23	4.36	0.98	1.17	3.81	0.78	0.98	2.45	4.67	7.16
NM_001033031	4.76	8.91	0.12	0.17	9.27	2.6	9.18	8.52	7.8	4.55
NM_001033030	8.01	1.83	9.66	3.48	6.45	3.07	1.72	0.33	8.26	2.41
NM_052869	6.46	4.54	4.16	2.27	8.97	7.44	8.29	6.42	2.49	0.82
NM_173362	7.16	7.07	5.08	3.73	1.01	5.53	7.79	6.7	6.1	2.55
NM_006393	0.33	7.85	3.66	0.05	0.98	9.82	0.54	8.61	1.73	1.2
NM_012392	8.87	7.37	3.69	5.91	8.62	2.8	5.52	0.81	7.67	0.99
NM_005798	8.97	5.91	5.92	5.95	3.06	3.43	9.96	2.12	2.47	3.41
NM_014229	8.14	7.39	9.72	0.14	9.2	7.89	9.31	1.64	3.31	9.45
NM_057170	8.37	1.9	0.2	0.29	3.99	7.18	5.04	5.28	2.9	3.52
NM_145177	9.65	9.08	4.32	5.4	0.51	9.59	8.82	7.46	2.21	9.55
NM_057169	2.41	2.62	9.65	4.8	4.91	0.5	4.36	9.59	0.25	6.41
NM_001517	1.11	8.79	9.85	8.81	2.08	5.68	7.59	9.45	8.93	7.61
NM_012160	6.53	2.63	2.86	6.68	3.17	8.75	4.36	2.62	3.97	0.38
NM_138338	1.35	0.75	0.92	9.93	9.18	6.13	4.61	3.11	3.07	4.92
XM_500329	0.62	8.49	8.63	6.78	7.69	2.81	2.9	9.52	6.54	7.99
NM_012408	2.17	7.73	0.25	8.22	8.47	0.57	2.37	1.78	0.53	6.85
NM_001110533	1.42	5.59	6.94	9.62	4.7	8.99	0.74	3.05	1.58	4.81
NM_001039933	9.88	9.4	1.25	2.23	4.71	7.64	8.15	1.83	5.54	9.94
NM_021044	5.73	1.52	0.96	9.45	5.15	9.82	8.31	4.66	2.37	1.94
NM_006037	7.34	6.24	3.24	3.49	1.85	9.82	4.9	8.55	9.53	6.33
NM_007126	2.22	6.65	7.72	2.33	7.15	3.97	2.29	8.89	8.75	6
NM_181443	0.41	9.14	9.39	2.38	0.88	1.47	9.9	0.68	7.16	7.41
NM_003665	9.85	1.19	8.6	8.69	7.16	6.92	4.62	3.66	3.13	4.31
NM_032575	6.77	8.91	6.95	7.25	1.92	9.82	3.31	6	2.13	6.18
NM_016612	6.38	7.39	5.98	3.06	2.02	0.23	5.99	9.49	2.75	3.09
XM_938427	0.7	1.45	2.69	9.99	0.02	3.41	5.45	2.52	8.6	2
NM_025214	4.02	7.73	0.65	8.46	2.09	6.21	4.37	7.56	0.8	4.14
NM_012352	0.02	7.15	6.82	0.39	2.32	2.41	3.39	5.67	0.96	2.24
NM_201554	1.44	1.27	4.61	9.59	9.15	9.97	2.08	3.39	4.46	1.45
NM_013261	7	3.53	5.95	2.95	4.09	1.74	0.03	3.01	5.05	3.63
XM_001126219	5.25	1.51	7.8	1.56	6.13	3.18	4.37	8.12	5.63	9.4
NM_002288	6.2	0.18	4.73	9.76	8.42	2.57	1.26	1.9	2.26	6
NM_002020	5.02	5.37	5.62	6.43	0.54	4.81	1.75	3.33	3.32	6.05
NM_032142	1.71	6.05	1.95	3.83	5.1	0.62	2.66	4.53	8.12	0.23
NM_078626	3.35	7.25	9.81	3.49	9.43	8.1	9.05	8.6	8.36	8.55
XM_928411	5.35	3.22	9.28	6.48	1.52	4.63	2.29	1.94	5.05	7.25
NM_152466	0.58	3.42	5.65	9.74	3.72	3.42	8.18	5.34	5.8	1.22
XM_001132771	2.32	3.16	5.73	9.44	2.49	1.53	9	0.72	0.83	1.96
NM_000789	3.49	0.61	9	6.63	0.72	2.52	1.6	3.58	8.36	6.7
NM_138279	8.95	5.32	5.85	0.03	7.71	0.6	3.21	0.62	8.69	4.73
NM_138278	1.97	2.24	0.05	4.84	2.99	1.12	7.82	8.18	3.04	1.52
NM_205847	5.89	3.23	8.65	1.42	5.62	3.03	5.97	3.17	8.61	3.11
NM_032268	0.06	4.11	5.7	8.84	9.79	6.28	0.8	0.07	7.62	2.34
NM_012293	8.5	4.87	2.91	1.53	6.16	9.87	2.19	0.81	7.01	1.89
NM_001010986	7.25	3.98	9.57	1.36	4.8	9.15	0.57	6.28	1.68	8.03
NM_006111	0.67	2.6	4.33	5.61	7.48	9.09	3.7	9.59	4.16	0.33
NM_021193	0.67	2.6	3.17	9.75	4.63	0.44	4.55	2.58	7.54	8.74
NM_006722	8.66	9.57	6.51	0.98	9.5	8.14	1.31	9.34	3.26	2.85
NM_001190	0.55	2	5.58	7.84	2.19	6.73	1.85	1.42	9.7	0.27
NM_033453	6.4	4.12	4.12	9.2	9.79	0.26	2.86	7.24	9.92	0.69
XM_051862	6.01	5.81	9.75	4.47	1.36	7.96	6.21	7.89	2.79	9.18
NM_001098523	2.77	8.65	3.31	0.17	9.34	0.7	4.14	0.32	8.45	6.27
NM_001098522	6.81	3.27	3.51	1.58	0.67	1.73	2.76	7.92	7.08	8.1
NM_001098521	5.85	7	8.35	3.16	8.51	4.89	0.83	1.55	5.92	3.49
NM_001098520	9.54	7.56	0.25	7.42	1.26	0.52	7.45	6.32	0.58	2.45
NM_198503	3.2	0.66	9.49	4.64	2.69	1.96	8.74	7.41	9.83	1.19
NM_004935	6.56	8.44	1.04	3.14	8.54	8.3	6.28	4.07	4.53	5.49
NM_201445	3.56	5.3	0.9	5.88	3.35	6.73	1.82	3.88	1.38	6.58
NM_201444	3.21	7.82	6.3	5.03	5.02	4.37	2.13	3.08	0.79	3.44
NM_138453	8	9.72	5.65	2.73	7.68	8.27	8.36	7.46	8.99	6.94
NM_021198	0.57	8.83	6.85	8.83	7.44	8.47	1.85	6.88	6.43	0.22
NM_016302	8.46	9.33	4.1	6.59	1.15	7.55	6.5	1.2	6.42	2.84
NM_000345	4.2	9.9	0.38	2.49	6.1	0.84	9.62	9.36	1.25	2.94
NM_145691	5.58	4.2	2.47	5.26	7.98	3.28	3.6	0.22	9.74	6.26
NM_003217	0.17	5.39	6.06	0.42	6.24	8.17	9.16	5.73	4.55	3.06
XM_001134453	7.55	7.14	0.19	5.98	5.53	8.95	8.66	7.96	9.6	1.49
NM_152647	0.93	7.42	1.75	1.75	9.5	7.91	5.9	2.16	4.79	3.51
NM_012114	0.74	8.81	1.7	0.16	9.96	1.6	7.33	1.07	0.34	4.28
NM_033400	9.87	0.3	5.92	5.42	8.01	0.48	7.67	8.68	0.43	3.45
NM_015627	4.42	8.03	0.74	8.38	0.22	0.43	7.5	5.74	3.16	0.21
XM_001133534	9.69	4.13	7.55	0.18	7.67	2.19	0.55	1.69	9.04	9.01
XM_001133533	1.84	2.54	5.97	0.26	1.01	1.6	5.49	6.86	3.48	4.97
NM_005045	0.32	1.26	9.39	9.8	5.85	3.46	3.47	8.91	1.77	3.32
NM_173799	9.75	8.25	3.26	9.02	7.46	8.47	1.35	1.76	6.66	1.35
NM_014813	0.34	7.41	8.88	1.79	7.17	1.47	7.67	7.67	0.49	6.86
NM_153213	7.56	5.24	8.96	1.15	0.65	2.61	4.04	5.19	3.44	1.36
XM_001134408	0.42	0.85	7.59	4.63	4.94	7.56	5.05	1.35	0.82	1.69
NM_014792	1.01	0.01	2.05	1.54	1.8	1.91	2.22	0.25	8.03	5.61
NM_019607	6.23	4.81	5.47	2.13	0.15	0.75	5.35	4.53	6.7	4.2
NM_031276	0.98	2.85	3.17	2.48	7.13	4.29	6.91	2.77	0.53	1.95
NM_145796	7.41	4.14	6.17	0.74	1.59	2.17	5.09	7.5	7.95	6.3
NM_032285	2.23	0.62	5.22	6.6	1.51	8.71	1.57	2.42	9.5	3.38
NM_020961	3.75	1.5	6.48	2.65	6.47	4.99	1.05	3.09	8.98	8.22
NM_012286	4.22	7.41	9.68	2.32	2.26	3.9	7.84	5.42	5.03	4.39
NM_000099	8.09	7.61	3.57	9.75	0.02	3.6	2.4	3.97	5.42	6.87
NM_198534	3.29	9.06	6.73	0.07	7.73	5.51	8.5	9.41	9.56	0.67
NM_181871	7.42	8.07	9.17	6.96	4.95	5.87	6.59	2.83	4.87	5.59
NM_024112	4.64	6.06	4.61	2.89	8.55	1.9	8.68	8.04	9.95	2.35
NM_173664	6.85	4.36	7.63	5.94	1.08	2.24	0.32	3.29	0.94	7.25
NM_033341	0.63	5.89	5.47	1.99	9.97	0.24	8.72	5.91	5.66	9.03
NM_001080449	2.64	5.77	0.26	5.63	6.24	0.17	7.04	5.5	8.93	9.29
NM_199141	7.42	3.19	4.48	4.77	8.53	0.71	2.17	0.17	7.37	7.46
NM_004875	9.09	5.22	9.58	8.58	1.11	7.79	5.22	7.11	2.08	1.86
NM_001040651	6.84	5.67	0.64	8.12	2.34	1.01	6.66	4.86	0.18	2.23
NM_024723	3	7.39	6.95	0.04	6.51	3.98	5.77	0.39	7.11	3.73
NM_181869	9.26	0.61	5.63	9	7.36	5.96	4.38	2.84	6.63	4.92
