RefSeq	Patient 1	Patient 2	Patient 3	Patient 4	Patient 5	Patient 6	Patient 7	Patient 8	Patient 9	Patient 10
NM_014266	4.48	9.27	0	9.2	6.48	3.9	9.2	8.36	6.87	3.35
NM_213662	6.4	8.73	1.12	7.23	6.76	7.36	1.21	1.37	0.01	6.33
NM_021994	6.94	1.07	1.6	2.02	6.31	4.2	1.7	3.2	9.25	3.88
NM_153709	7.15	8.97	2.18	8.09	3.4	5.93	6.08	2.75	8.43	5.47
NM_014454	5.63	5.68	4.21	8.9	9.11	7.61	8.89	4.31	1.5	0.21
NM_001081455	1.21	9.36	1.24	8.13	1.74	7.68	9.93	6.57	9.26	0.93
NM_005330	6.9	0.68	4.65	7.53	6.62	5.94	3.8	9.68	7.13	6.31
XM_001131675	6.24	9.77	8.6	8.17	2.62	4.16	2.04	3.27	5.48	3.33
NM_054113	8.5	7.65	9	3.5	4.54	2.44	5.92	2.12	9.6	4.86
NM_005904	1.38	9.19	9.04	3.19	5.29	6.59	1.08	7.36	0.33	7.62
NM_145286	6.67	3.34	5.67	8.6	2.19	4.57	7.2	2.49	1.97	1
NM_017846	7.62	5.69	3.1	5.12	9.17	7.56	8.42	9.09	9.82	5.94
NM_004854	4.23	3.36	4.36	4.16	1.51	3.77	4.58	5.18	1.32	6.63
NM_025080	6.72	4.47	2.47	9.87	0.48	8.67	7.52	0.79	3.4	3.01
NM_205846	7.25	4.42	1.31	7.64	6.69	9.93	0.68	9.49	0.42	7.37
NM_025185	0.45	5.67	3.55	0.37	7.54	8.95	6.58	5.9	5.35	4.45
NM_001012414	8.16	2.33	8.15	2.24	4.72	5.06	3	0.09	2.98	1.32
NM_002717	9.34	7.91	0.08	2.42	4.86	7.52	8.79	9.56	8.08	9.11
NM_004696	7.19	5.25	7.92	4.64	0.25	4.91	7.64	9.46	7.9	3.53
NM_001007236	4.28	9.29	2.64	2.33	7.94	7.67	8.08	2.04	8.98	9.74
NM_006800	6.95	3.93	5.61	9.28	7.89	4.56	3.99	0.53	5.59	1.29
NM_015904	7.15	0.09	3.31	7.95	0.57	7.47	2.9	8.2	0.85	8.59
NM_004301	7.16	0.23	9.31	4.86	6.85	3	3.11	6.03	6.79	1.37
NM_004567	7.21	4.51	8.37	5.7	3.39	8.71	4.46	2.13	1.4	6.7
NM_001040031	1.62	2.04	1.57	8.13	6.77	8.48	5.9	2.54	9.61	6.26
NM_133329	9.18	0.84	5.87	4.51	9.22	0.01	6.43	4.9	9.7	4.93
NM_182916	1.03	8.04	4.17	1.86	5.65	3.91	6.83	2.47	2.44	8.95
NM_032149	5.7	1.34	8.06	8.21	1.83	2.37	5.78	0.97	5.98	3
NM_019046	5.18	2.27	0.91	1.71	9.67	7.07	9.43	9.66	2.26	2.83
NM_031934	3.73	8.19	8.14	9.08	1.58	0.62	0.67	6.89	6.01	6.14
NM_001263	1.68	2.47	3.18	7.67	7.48	4.12	7.69	2.05	0.52	0.9
NM_005065	9.65	1.54	0.91	0.91	6.15	0.97	8.63	8.01	9.13	6.18
NM_000249	0.13	6.92	9.26	6.32	8.34	7.98	1.87	8.26	6.03	2.46
NM_024556	8.62	3.54	4.78	9.69	3.78	8.32	9.39	5.26	9.77	4.78
NM_005918	6.81	0.51	3.09	9	9.55	6.91	4.72	0.76	7.56	1.65
NM_018323	5.76	2.59	3.47	5.22	7.45	5.59	0.76	2.57	7.53	2.67
NM_144588	9.83	2.9	6.02	7.82	5.53	6	9.32	1.83	9.03	5.71
NM_032578	3.71	1.19	7.74	6.53	6.17	2.85	8.52	0.44	4.69	7.96
NM_000440	2.01	2.36	2.07	3.4	0.07	9.75	2.8	5.84	3.01	6
XM_376902	8.33	0.55	5.01	1.32	0.07	8.44	5.23	3.95	8.63	0.57
NM_000887	5.09	0.38	6.78	9.72	1.46	9.44	9.6	7.79	5.02	5.58
NM_019014	8.68	5.71	7.73	2	2.26	4.32	10	8.33	4.98	7
NM_012338	5.95	6.24	8.11	6.44	9.24	6	3.66	3.03	8.46	6.51
NM_014467	9.31	3.74	1.14	3.88	2.97	3.21	4.18	2.97	6.34	2.21
NM_005621	5.4	0.18	0.2	1.86	2.74	2.99	7.52	9.12	8.38	0.01
NM_018090	3.2	0.66	9.42	4.08	5.93	5.93	4.34	2.52	8.88	3.87
NM_020638	9.76	9.41	4.69	4.26	0.51	2.15	0.75	8.87	1.69	6.66
NM_005781	3.56	2.5	8.36	4.1	7.46	8.05	0.53	9.21	1.36	1.33
NM_018032	2.54	8.57	9.5	6.5	0.79	3.45	3.13	2.08	6.95	2.98
NM_007136	6.96	4.66	2.61	8.9	0.76	7.07	8.4	8.33	9.59	0.19
NM_018063	7.84	1.79	1	6.43	5.4	5.72	8.61	1.25	0.34	1.06
NM_001098817	9.5	2.5	5.1	5.79	8.68	8.01	7.12	2.61	2.54	4.27
NM_004885	4.1	4.75	5.92	6.85	1.33	4.54	1.29	6.53	0.43	8.77
NM_001983	5	2.02	0.31	1.29	2.25	8.72	1.72	7.28	7.13	2.43
NM_006506	6.7	7.01	3.47	1.49	2.07	6.72	1.59	4.74	3.94	0.97
NM_000214	5.72	6.79	7.5	4.98	8.1	3.02	7.2	9.07	0.05	5.04
NM_002261	4.18	2.86	6.18	5.8	1.47	8.73	8.15	2.18	6.82	7.36
NM_001034832	7.73	5.06	7.64	3.34	7.72	0.63	8.42	7.22	6.39	9.92
NM_020546	1.42	8.13	5.56	3.2	9.93	5.4	2.98	0.04	6.03	8.03
NM_175732	9.36	5.13	7.09	7.52	1.14	5.81	7.58	1.84	9.09	0.19
NM_002123	1.46	3.24	5.79	2.43	9.3	1.25	9.09	4.11	2.4	6.06
NM_020997	3.1	0.6	8.74	0.86	7.41	9.52	0.67	2.09	6.54	8.93
NM_002267	9.01	6.67	8.01	8.43	7.29	6.78	6.22	9.85	8.22	6.37
NM_033117	1.59	0.16	5.04	8.75	7.64	9.23	0.96	2.37	8.43	8.52
NM_032133	1.72	4.15	3.51	0.55	1.19	7.84	0.05	7.35	6.31	3.71
NM_030651	5.82	7.18	1.1	7.43	6.83	3.69	0.93	0.61	5.78	8.02
NM_017850	7.36	2.76	8.51	3.97	5.09	4.81	1.72	4.94	5.96	1.19
NM_003287	1.55	7.05	9.53	8.37	6.72	3.84	9.37	9.18	5.34	9.42
NM_005964	9.53	8.37	8.84	3.96	3	6.53	9.45	1.05	0.47	5.97
NM_033423	9.36	5.12	0.58	7.36	5.15	4.56	4.52	0.78	8.96	7.2
NM_004623	9.88	7.6	4.54	9.69	6.79	2.28	4.6	3.12	3.97	9.99
NM_012141	4.61	8.75	5.62	3.68	4.46	5.97	9.05	8.84	5.48	1.55
NM_152771	8.04	0.83	8.31	9.36	7.41	8.88	4.52	9.11	3.94	4.2
NM_133487	5.84	3.83	2.65	6.13	6.03	8.29	8.26	6.16	2.43	6.49
NM_145291	3.93	2.49	6.77	7.56	7.43	9.18	3.23	1.81	1.82	3.76
NM_006303	3.43	1	8.52	1.22	0.15	1.87	2.04	8.23	2.32	4.2
NM_001101801	9.04	4.49	2.07	0.21	1.96	4.22	2.59	8.68	1.31	0.36
NM_001101800	3.69	1.9	1.46	1.82	7.94	1.33	3.98	0.69	3.51	0.42
NM_001004693	6.99	3.51	6.87	5.32	7.61	9.92	2.57	7.44	3.68	5.53
NM_001018056	1.58	3.07	1.57	6.71	2.75	7.67	5.73	0.76	8.26	3.35
NM_001101	0.65	6.56	4.08	0.72	8.7	8.4	2.38	9.02	3.1	0.61
NM_001030	4.84	5.3	7.87	1.75	3	5.64	1.17	8.69	4.02	6.59
NM_004469	1.08	5.57	6.67	2.5	1.43	5.68	2.85	3.37	0.8	7.62
NM_001896	4.75	1.31	10	7.57	0.03	2.94	3.67	5.55	3.53	9.38
NM_181784	9.84	7.32	8.19	3.04	5.25	4.36	2.89	5.96	1.15	9.03
NM_033553	7.78	2.58	0.15	3.98	3.5	2.39	4.43	8.11	4.75	8.59
NM_024297	0.47	8.1	7.49	2.56	8.13	5.97	0.87	4.62	3.58	4.42
NM_005628	4.02	0.18	4.37	8.84	6.72	3.1	1.04	8.14	7.97	6.39
NM_000986	5.52	7.64	7.79	7.33	1.22	3.02	2.85	5.33	1.13	8.51
NM_001100913	1.89	6.23	3.05	5.75	8.05	1.36	3.85	4.65	9.61	2.45
NM_148893	3.37	5.31	1.46	6.36	7.86	8.9	8.63	9.98	7.06	6.57
NM_000236	6.98	0.88	3.58	9.76	0.51	4.27	1.94	9.44	3.53	4.56
XM_001133628	4.99	6.83	1.79	6.62	5.46	0.88	4.51	6.74	6.15	1.39
NM_000843	2.39	1.98	9.47	4.79	5.14	5.68	4.84	9.84	5.28	2.94
NM_006640	8.57	1.05	8.62	8.5	8.15	3.49	2.9	1.8	1.96	3.08
NM_004883	6.71	0.98	5.3	7.17	6.65	8.72	4.57	4.09	2.46	5.1
NM_004560	8.21	9.16	0.57	2.22	1.97	9.37	5.77	0.45	1.05	0.95
NM_177415	5.93	3.8	7.13	2.47	3.24	8.31	4.62	6.74	7.92	4.28
NM_177404	8.27	8.03	4.83	5.54	3.37	2.56	3.94	3.26	7.8	4.52
NM_016108	7.73	7.52	9.41	6.17	4.97	5.9	5.23	1.5	1.52	6.93
XM_926314	5.29	8.92	7.71	9.83	8.39	2.87	9.15	7.53	6.88	1.47
NM_178012	8.15	5.62	9.37	5.23	0.16	4.85	8.54	6.39	1.77	4.51
NM_001559	2.35	6.28	5.03	9.85	9.43	1.87	4.28	0.34	7	8.48
NM_033655	3.33	9.75	6.02	9.19	5.8	1.75	3.66	6.64	0.82	5.67
NM_015339	3.99	9.46	2.02	1.35	6.19	3.13	6.79	2.55	4.21	1
XM_928886	6.27	8.77	1.8	7.41	6.86	1.05	7.5	2.16	8.82	2.24
NM_016210	6.76	0.75	4.54	0.41	5.95	3.62	5.7	4.87	3.14	9.87
NM_021190	3.03	3.95	4.1	1.56	8.15	7.35	9.39	1.23	5.51	1.37
NM_001011718	9.96	0.67	3.26	9.23	4.8	2.38	1.48	2.84	2.33	2.66
NM_003783	3.75	4.26	1.41	5.73	3.56	3.54	8.27	2.31	6.82	5.4
NM_017491	4.61	7.02	5.67	8.28	0.9	5.02	5.11	1.99	3.77	4.71
NM_001001668	0.6	7.23	7.34	9.95	3.5	0.78	3.86	1.86	5.43	3.27
NM_001040110	8.59	9.55	9.28	7.47	6.56	9.18	9.44	1	0.83	2
NM_000199	5.69	2.58	2.34	0.77	2.33	0.69	7.96	5.36	4.58	2.33
NM_018658	5.35	8.54	7.34	7.52	3.53	3.72	7.53	7.41	8.96	2.65
NM_001007125	8.43	6.87	7.47	0.51	1.81	3.55	2.33	6.96	1.98	1.02
NM_023039	3.48	5.17	2.49	4.76	5.83	3.08	2.4	3.47	9.32	0.91
NM_033054	5.82	6.64	4.83	0.07	1.65	9.69	8.4	2.03	2.54	7.08
NM_138277	2.45	7.05	1.84	9.35	8.53	6.64	3.37	5.1	9.95	7.41
NM_138276	8.99	2.8	0.28	2.09	7.04	6.11	5.25	8.8	0.45	9.42
NM_138275	7.71	2.87	7.89	5.82	9.71	1.05	2.24	6.68	2.15	9.53
NM_138274	5.82	2.36	3.3	5.71	6.39	5.54	2	5.09	7.01	3.98
NM_138273	5.97	3.69	3.85	1.84	7.56	0.38	7.19	8.24	3.99	3.98
NM_138272	2.7	9.7	9.68	2.44	5.17	1.93	6.75	3.43	8.29	0.92
NM_012424	8.21	4.34	2.76	0.5	1.53	1.22	6.84	4.92	2.28	6.92
NM_032011	4.54	4.73	2.47	0.34	5.71	3.87	0.09	0.04	5.95	7.07
NM_014607	9.42	0.68	4.98	9.6	1.82	0.65	1.32	7.51	0.75	6.02
NM_003133	6.41	3.5	3.33	2.71	3.5	0.59	2.62	5.38	3.34	7.87
NM_052899	0.47	8.54	9.61	2.81	8.95	2.18	4.72	6.79	3.86	1.35
NM_001007795	7.69	8.71	9.81	5.14	5.18	3.21	5.26	0.78	8.55	0.54
NM_194270	4.15	1.02	2.74	8.89	8.48	6.49	7.84	6.88	4.86	4.8
NM_016090	5.76	7.46	7.32	2.64	7.33	5.04	3.86	4.32	0.74	2.82
NM_015386	5.84	4.33	9.18	0.37	5.34	8.06	3.79	7.17	0.33	5.05
NM_181882	6.49	7.29	7.77	8.74	7.91	8.36	2.12	7.22	1.86	3.28
NM_001013398	9.09	7.21	3.34	1.83	3.13	6.79	7.52	0.96	1.56	8.49
NM_182701	9.83	3.79	1.21	1.72	1.53	1.19	0.58	9.71	4.53	6.05
NM_138799	2.76	6.07	9.57	6.15	4.77	9.41	9.62	9.37	0.69	5.52
NM_032211	5.85	7.96	7.88	2.24	9.08	0.41	3.23	5.83	4.7	8.36
NM_015952	2.86	7.74	5.31	3.28	9.68	8.54	9.97	0.94	0.05	7.42
NM_138401	2.72	6.74	2.84	5.38	9.57	1.79	1.1	2.21	3.02	8.19
NM_030939	9.6	2.22	9.29	7.96	2.64	3.95	1.5	8.14	1.51	3.77
NM_006197	7.48	4.76	0.98	1.56	0.59	3.55	5.08	2.92	3.82	2.13
NM_001196	3.33	3.97	0.18	5.33	3.08	2.56	4.96	4.07	8.45	1.46
NM_020657	8.19	1.78	8.57	5.44	9.19	3.14	0.94	9.14	2.35	5.76
NM_007063	3.17	7.34	3.32	2.33	2.92	4.25	3.04	8.28	8.4	4.45
NM_024948	8.68	2.52	7.52	2.85	6.6	6.28	2.49	1.49	7.41	4.11
NM_016589	6.62	8.65	6.04	5.95	1	6.69	3.27	6.1	4.33	6.78
NM_018666	6.65	2.51	5.81	7.09	8.75	7.33	5.44	1.75	7.72	5.37
NM_001100121	4.5	9.16	2.35	2.92	8.26	5.97	0.88	3.52	9.95	1.19
NM_001100120	9.07	5.7	7.88	5.3	9.53	3.33	6.64	1.2	4.28	4.19
NM_015831	5.64	5.31	6.09	9.18	5.79	3.44	0.69	0.55	8.17	4.79
NM_001003689	2.22	2.03	0.24	8.74	7.97	7.02	3.12	0.2	2.1	0.72
XM_940573	4.89	8.06	1.18	1	5.92	8.87	8.64	6.29	1.29	8.17
NM_144589	1.61	9	9.94	1.02	3.35	3.81	7.88	8.79	2.16	8.77
NM_006314	4.92	1.73	9.92	1.18	3.13	8.95	9.88	3.62	0.39	1.64
XM_800848	3.09	2.41	3.94	1.5	7.45	0.1	5.48	1.21	3.57	5.09
NM_004968	6.16	3.74	2.41	1.36	9.06	7.68	7.97	8.83	8.11	5.84
XM_941973	4.34	2.42	4.9	0.79	4.95	9.6	1.2	1.14	1.15	7.66
NM_015609	9.51	5.9	7.27	4.21	0.95	0.69	8.1	6.59	6.91	2.96
NM_182611	6.63	2.27	2.02	4.17	8.01	9.86	2.69	5.62	1.97	7.18
NM_032518	2.02	1.13	4.71	5.92	0.13	2.82	6.46	1.92	9.7	8.2
NM_152850	3.65	6.92	0.01	3.1	9.43	7.18	5.94	3.46	1.76	7.76
NM_004152	2.39	9.73	9.34	6.81	5.34	4.9	6.55	9.94	2.71	0
NM_006803	7.86	5.46	3.89	6.29	5.47	0.88	0.25	9.08	0.03	3.25
NM_007213	0.15	4.21	7.78	1.84	7.34	5.54	8.05	0.68	3.62	1.04
NM_002461	1.48	6.94	2.68	8.64	8.47	1.69	4.07	0.9	4.27	8.5
NM_020197	7.69	9.25	5.1	8.01	7.01	2.07	0.83	8.79	4.56	9.3
NM_002675	2.91	0.28	7.35	7.99	2.11	4.94	7.67	0.06	4.31	6.56
NM_019012	7.32	4.91	0.57	0.87	7.55	2.1	7.3	6.73	8.97	6.86
NM_014165	0.55	6.99	0.41	1.3	6.69	0.61	0.8	9.73	4.6	6.71
NM_001637	5.63	7.02	0.19	3.38	1.68	6.73	8.77	2.27	7.33	4.75
NM_201268	6.92	7.13	9.86	8.84	0.19	6.05	8.8	4.87	0.48	0.63
XM_001133140	8.03	1.75	1.39	2.86	7.28	4.16	5.89	2.65	8.42	8.84
NM_203487	8.96	0.99	0.37	8.71	4.76	9.29	3.73	6.35	5.78	6.21
NM_001033002	5.11	8.9	8.43	4.28	9.38	9.19	9.74	4.01	2.83	6.39
NM_004140	1.2	9.09	4.71	5.19	0.19	8.41	8.93	0.93	6.82	3.29
NM_001010890	7.64	3.51	7.88	1.55	1.36	5.58	6.22	7.83	3.19	0.32
NM_013280	1.73	7.55	4.48	0.23	0.38	5.88	3	0.11	7.16	3.17
NM_177980	7.85	1.6	0.52	2.28	8.94	5.74	4.37	2.68	4.54	8.66
NM_030766	2.15	2.67	0.24	4.47	9.62	1.55	7.1	1.35	3.14	1.5
NM_139161	0.79	3.25	2.35	5.52	9.91	9.21	9.65	1.31	1.44	7.37
XM_927067	3.49	6.91	6.6	1.45	4.73	9.18	5.06	3.23	2.71	3.45
NM_014499	4.36	4.69	0.47	3.22	7.59	8.56	0.23	1.55	5.24	2.22
NM_002086	5.68	1.32	3.53	6.53	5.83	8.08	8.29	7.59	2.73	5.54
NM_181791	5.1	5.91	6.54	2.47	8.08	2.99	2.94	2.02	4.87	2.22
NM_001029874	9.28	6.42	0.39	4.4	0.73	7.51	0.1	5.17	5.63	3.86
NM_017424	8.77	3.72	7.47	8.03	3.27	8.17	3.77	8.8	6.29	0.62
NM_006562	1.26	9.65	8.95	3.83	7.14	0.68	0.91	0.85	2.97	8.06
NM_012414	3.62	8.84	5.29	5.18	5.68	7.12	1.3	6.31	6.77	1.51
NM_015531	8.28	9.62	4.74	2.24	4.22	8.86	1.87	5.39	3.2	3.58
NM_024971	7.89	1.92	0.98	8	5.14	0.53	3.6	6.47	4.94	5.24
NM_020310	5.64	9.97	10	1.11	5.81	9.94	7.76	8.22	6.47	9.71
NM_000292	1.93	6.54	4.75	5.34	3.65	6.04	7.81	8.86	4.96	1.34
NM_002335	0.28	1.66	0.32	4.81	0.48	5.43	0.15	6.41	7.65	5.25
NM_000163	3.51	5.43	3.89	7.4	1.28	0.82	8.01	7.31	6.5	2.96
NM_004522	2.08	0.76	2.53	7.18	0.99	1.57	5.86	9.54	8.59	2.38
NM_015356	1.75	8.6	3	3.45	8.95	7.12	4.22	7.3	1.92	3.74
NM_032790	1.2	4.68	8.99	5.41	8.29	2.89	8.84	6.1	1.06	2.25
NM_001033930	4.99	1.04	9.88	5.17	3.1	6.52	3.53	9.6	2.9	8.94
NM_145052	9.08	3.5	3.56	4.32	6.5	9.22	1.52	4.04	0.89	0.6
NM_018561	1.76	1.67	9.4	6.7	4.98	3.49	9.64	5.83	5.66	8.96
NM_005452	0.63	8.06	0.07	8.55	4.79	3.25	2.31	1.87	0.22	3.69
NM_001039585	6	0.63	3.42	3.16	6.69	5.28	0.32	8.91	1.37	1.23
NM_205863	9.79	3.42	0.79	9.56	2.25	7.66	5.53	8.49	4.09	7.8
XM_001127577	9.59	9.05	0.44	7.25	9.55	2.54	6.04	8.22	6	9.89
NM_020840	1.11	9.53	1.86	7.44	6.07	4.47	0.05	2.92	4.2	7.62
NM_001105516	0.99	2.51	5.5	4.75	2.44	6.07	4.46	9.42	0.9	1.09
NM_015200	7.23	2.56	8.32	8.81	0.91	8.12	2.26	6.05	9.19	0.21
NM_199002	2.83	7.09	6.33	7.67	6.45	0.35	3.06	3.03	1.37	0.79
NM_201526	8.83	4.1	6.02	7.03	1.38	1.81	8.83	2.1	5.44	9.75
NM_006091	9.37	5.22	8.56	3.28	0.54	9.66	9.36	7.4	2.33	1.72
NM_006762	3.62	0.34	8.69	3.19	6.36	9.55	2.71	4.34	2.8	8.16
NM_001004126	2.32	1.02	2.62	8.48	6.11	0.99	3.89	5.33	8.15	3.2
NM_001439	3.74	9.92	9.03	6.49	8.13	8.23	9.59	8.94	7.56	3.94
NM_139178	9.3	1.66	2.22	9.72	2.19	7.63	0.99	1.93	5.53	3.7
NM_024056	7.42	6.93	9.16	0.95	4.19	3.99	6.83	7.34	3.01	5.42
NM_001266	3.02	6.34	9.42	0.89	8.85	5.74	9.69	4.11	3.19	7.8
NM_006107	8.07	5.38	9.69	7.74	5.46	5.8	4.77	0.73	1.82	4.32
NM_003174	8.67	6.58	8.11	4.78	1.33	4.66	7.75	8.19	5.99	3.48
NM_016587	6.64	5.18	4.71	6.07	4.53	2.86	0.99	0.42	9.96	9.31
NM_014969	6.35	5	4.43	9.98	9.69	4.66	6.64	6.12	5.02	7.9
NM_033001	6.56	8.5	9.09	2.78	6.47	5.2	1.35	4.66	0.93	8.72
NM_033000	2.29	5.15	4.7	7.18	0.34	2.8	8.75	8.65	6.44	9.02
NM_020470	8.29	1.55	9.18	5.32	3.34	0.7	4.44	4.98	9.99	9.24
NM_001123	6.84	0.16	9.4	7.59	6.95	0.63	1.5	1.07	8.58	3.96
NM_006057	5.79	0.58	8.59	4.58	1.62	3.61	6.75	5.95	2.94	1.97
NM_017576	0.37	2.31	1.71	2.5	4.33	2.27	0.3	4.52	8.57	1.62
NM_178550	8.59	8.76	2.4	1.03	5.9	7.75	5.72	8.37	0.5	7.71
NM_006408	6.99	5.25	7.58	9.99	9.91	6.5	5.59	2.05	4	4.22
NM_001018001	5.36	3.35	1.59	7.68	7.43	8.79	3.84	4.12	1.47	0.56
NM_001018000	7.67	2.26	5.97	5.35	2.41	6.98	7.24	2.41	1.39	8.31
NM_032137	8.75	6.92	6.99	6.69	4.88	9.99	5.23	7.89	9.66	3.19
XM_001133191	5.99	1.4	1.65	6.23	2.22	2.04	6.14	5.98	1.69	4.25
XM_942780	3.66	2.89	9.39	8.51	9.1	2.25	7.56	1.32	2.76	9.54
XM_001133188	8.54	0.33	7.78	6.25	7.13	7.65	0.76	6.37	3.75	0.98
XM_001133185	5.58	0.45	2.09	3.48	1.77	4.59	2.18	4.2	7.69	4.14
XM_942776	4.77	2.43	1.25	5.95	5.17	6.72	7.61	4.24	6.97	7.16
XM_001133181	9.52	2.84	3.28	1	9.58	3.72	5.22	5.79	4.65	2.07
XM_001133179	2.81	3.01	0.41	2.29	2.68	2.7	4.44	0.25	6.88	4.35
XM_001133176	7.6	9.51	7.58	3.62	1.62	7.07	0.67	7.27	8.33	7.95
XM_001133169	8.35	6.95	9.29	8.02	0.96	5.53	4.05	7.89	0.09	1.83
XM_001133155	2.18	8.24	8.96	5.57	3.21	2.37	3.8	7.65	9.2	6.07
NM_006209	1.22	9.85	6.27	6.81	7.98	6.63	3.38	1.6	1.14	6.11
NM_001013579	0.67	7.96	1.91	6.5	7.07	6.52	7.94	3.22	8.24	5.03
NM_015907	5.92	8.15	7.99	2.06	1.34	0.6	3.39	6.59	6.77	0.01
XM_030729	0.53	1.51	8.49	6.52	0.17	4.26	4.37	3.53	6.67	9.81
NM_020888	8.09	4.89	1.07	7.45	1.26	0.51	4.78	0.57	1.25	0.45
NM_031421	8.94	4.5	7.41	2.95	0.19	6.34	3.08	0.7	9.95	7.8
NM_152589	8.6	6.89	8.18	4.26	5.64	0.06	9.14	4.27	8.49	4.13
NM_000220	6.76	1.48	9.19	2.23	2.58	5.17	2.53	8.76	7.24	3.92
NM_017772	5.58	9.68	2.12	9.03	4.72	9.2	4.07	1.13	9.92	7.11
NM_138961	4.96	1.9	2.62	4.25	5.32	4.72	5.77	0.39	3.52	2.03
NM_024792	3.32	9.98	8.28	5.01	9.05	0.37	3.88	3.42	8.17	2.64
NM_004408	7.87	4.83	6.82	6.21	5.06	2	2.81	9.77	6.35	6.13
NM_153461	3.25	3.44	1.8	9.57	8.66	5.42	0.22	5.37	3.5	1.26
NM_016196	0.15	0.14	7.68	2.6	6	1	5.38	4.49	6.75	6.61
NM_153460	3.66	5.4	5.41	0.78	6.68	5.61	9.56	5.73	9.29	8.1
XM_001133150	3.62	5.75	3.5	2.08	3	7.69	0.52	9.89	2.08	2.88
NM_005902	8.75	8.9	0.08	3.63	1.9	8.75	1.1	2.86	7.25	4.31
XM_931154	0.65	0.65	2.99	0.77	6.59	2.11	5.16	7.78	3.29	2.32
NM_024108	8.98	9.1	5.09	9.75	0.43	6.49	4.36	4.01	3.55	3.44
XM_371617	6.41	1.16	6.05	8.98	4.31	5.73	8.34	5.27	8.64	2.62
NM_014432	9.4	7.57	9.98	7.46	1.47	2.11	0.39	5.66	2.95	5.51
NM_052848	4.97	0.5	6.74	5.98	2.65	8.53	0.5	9.99	5.24	7.68
NM_020199	0.08	4.05	5.44	7.5	3.41	7.98	5.9	6.59	1.4	2.16
NM_001005170	7.94	7.91	7.76	3.71	8.6	9.76	1.15	2.04	6.7	6.49
NM_005255	0.55	0.95	8.83	9.46	4.42	3.12	2.68	4.19	2.93	1.82
NM_001008401	4.84	6.48	6.69	3.45	8.58	4.71	3.52	0.82	8.37	9.32
NM_001007027	7.46	0.75	1.04	4.71	8.18	3.48	6.38	7.83	1.35	8.57
NM_001005861	3.35	3.97	9.24	1.74	7.1	5.82	7.12	4.44	9.81	6.17
NM_181425	2.44	5.99	4.28	7.07	0.2	1.78	4.19	8.09	6.7	7.27
NM_015540	5.82	7.69	0.33	2.74	9.14	9.01	0.43	5.72	1.44	0.4
NM_023932	5.53	2.2	8.2	7.31	0.31	8.19	0.93	2.09	9.02	2.24
NM_001039752	3.67	5.85	0.55	3.88	8.18	8.4	7.57	9.69	7.84	3.38
NM_024738	6.49	5.65	2.24	9.24	6.21	5.53	8.37	8.94	9.68	5.42
NM_177987	1.45	0.36	6.2	9.37	1.65	8.79	4.31	8.68	5.78	2.25
NM_003801	4.19	7.36	9.05	0.4	8.35	2.66	1.94	3.23	4.51	3.19
NM_019895	4.57	0.55	3.31	6.69	7.47	6.04	3.15	9.51	0.94	5.87
NM_001004473	0.39	4.85	3.61	2.32	1.84	5.13	7.39	9.38	5.74	0.05
NM_182751	2.8	4.25	7.23	4.66	3.99	2.72	1.08	7.49	3	7.31
NM_022173	1.33	2.03	2.5	8.93	0.05	1.21	5.68	8.27	8.18	9.8
NM_005645	5.97	4.53	5.73	1.35	6.57	4.33	1.46	0.51	5.66	7.16
NM_016037	7.75	6.15	9.85	8.91	9.31	7.44	6.85	7.88	6.52	9.34
NM_203307	4.65	2.01	0.78	3.94	9.11	1.58	9.56	1.69	6.35	2.44
NM_021038	3.83	9.36	2.55	7.55	1.63	6.32	4.27	0.28	2.01	3.29
NM_182982	1	9.59	1.64	8.48	7.98	2.86	7.07	3.26	0.02	0.61
XM_933028	4.8	2.14	8.46	6.54	5.11	2.58	4.93	6.18	3.1	9.04
NM_001101648	7.49	4.76	7.96	8.34	8.3	1.94	3.83	6	1.3	1.39
NM_000475	4.61	5.34	5.15	0.56	0.98	0.55	7.59	3.14	2.1	3.49
NM_004391	3.55	1.04	8.54	0.16	7.01	1.33	6.03	9.04	0.35	3.36
NM_001002849	8.14	5.41	0.96	9.11	4.89	4.05	8.99	3.78	4.59	3.71
NM_001002848	3.59	4.44	0.24	0.31	1.41	7.04	1.94	7.15	5.65	6.92
NM_018929	9.96	2.2	4.59	9.15	1.33	7.05	4.38	4.31	8.99	5.98
NM_013436	7.55	2.98	0.94	6.57	6.36	6.15	9.38	9.45	7.54	9.22
NM_023112	8.56	4.94	6.98	6.29	4.06	5.57	2.44	7.14	0.89	4.61
NM_130797	0.04	6.25	0.04	6.64	4.74	5.03	0.28	0.9	0.4	8.13
NM_207499	5.49	0.89	8.69	0.29	4.96	5.91	0.54	1.48	4.23	5.71
NM_015351	9.11	5.89	5.81	5.74	8.47	8.69	5.13	1.33	3.82	6.43
NM_000120	4.88	2.72	6.73	0.09	3.31	9.74	3.8	1.72	8.77	7.45
NM_144988	2.95	1.63	9.73	5	3.14	9.39	6.91	9.31	5.58	4.28
NM_020803	2.46	9.86	5.05	7.48	5.57	4.52	2.25	5.77	3.64	2.6
NM_018153	7.33	8.71	1.01	7.16	3.51	1.52	7.98	9.81	5.47	4.72
NM_057182	8.77	9.33	0.06	7.74	2.29	8.4	7.34	5.03	7.02	4.68
